"Titre de tracé : 20151609"
"#","Date Heure, GMT-04:00","Temp., °C (LGR S/N: 20151609, SEN S/N: 20151609)","Coupleur attaché (LGR S/N: 20151609)","Hôte connecté (LGR S/N: 20151609)","Arrêté (LGR S/N: 20151609)","Fin de fichier (LGR S/N: 20151609)"
1,06/21/19 06:00:00 PM,7.582,,,,
2,06/21/19 07:00:00 PM,7.882,,,,
3,06/21/19 08:00:00 PM,8.779,,,,
4,06/21/19 09:00:00 PM,10.455,,,,
5,06/21/19 10:00:00 PM,19.092,,,,
6,06/21/19 11:00:00 PM,19.282,,,,
7,06/22/19 12:00:00 AM,17.284,,,,
8,06/22/19 01:00:00 AM,15.664,,,,
9,06/22/19 02:00:00 AM,14.230,,,,
10,06/22/19 03:00:00 AM,12.787,,,,
11,06/22/19 04:00:00 AM,11.528,,,,
12,06/22/19 05:00:00 AM,10.455,,,,
13,06/22/19 06:00:00 AM,9.571,,,,
14,06/22/19 07:00:00 AM,8.879,,,,
15,06/22/19 08:00:00 AM,8.481,,,,
16,06/22/19 09:00:00 AM,9.571,,,,
17,06/22/19 10:00:00 AM,9.472,,,,
18,06/22/19 11:00:00 AM,10.846,,,,
19,06/22/19 12:00:00 PM,8.779,,,,
20,06/22/19 01:00:00 PM,7.882,,,,
21,06/22/19 02:00:00 PM,1.221,,,,
22,06/22/19 03:00:00 PM,1.330,,,,
23,06/22/19 04:00:00 PM,1.439,,,,
24,06/22/19 05:00:00 PM,1.656,,,,
25,06/22/19 06:00:00 PM,1.980,,,,
26,06/22/19 07:00:00 PM,2.195,,,,
27,06/22/19 08:00:00 PM,2.410,,,,
28,06/22/19 09:00:00 PM,2.517,,,,
29,06/22/19 10:00:00 PM,2.624,,,,
30,06/22/19 11:00:00 PM,2.624,,,,
31,06/23/19 12:00:00 AM,2.624,,,,
32,06/23/19 01:00:00 AM,2.517,,,,
33,06/23/19 02:00:00 AM,2.410,,,,
34,06/23/19 03:00:00 AM,2.303,,,,
35,06/23/19 04:00:00 AM,2.195,,,,
36,06/23/19 05:00:00 AM,2.088,,,,
37,06/23/19 06:00:00 AM,1.980,,,,
38,06/23/19 07:00:00 AM,1.980,,,,
39,06/23/19 08:00:00 AM,1.872,,,,
40,06/23/19 09:00:00 AM,1.980,,,,
41,06/23/19 10:00:00 AM,1.980,,,,
42,06/23/19 11:00:00 AM,2.195,,,,
43,06/23/19 12:00:00 PM,2.303,,,,
44,06/23/19 01:00:00 PM,2.410,,,,
45,06/23/19 02:00:00 PM,2.624,,,,
46,06/23/19 03:00:00 PM,2.730,,,,
47,06/23/19 04:00:00 PM,2.837,,,,
48,06/23/19 05:00:00 PM,2.837,,,,
49,06/23/19 06:00:00 PM,2.730,,,,
50,06/23/19 07:00:00 PM,2.624,,,,
51,06/23/19 08:00:00 PM,2.517,,,,
52,06/23/19 09:00:00 PM,2.410,,,,
53,06/23/19 10:00:00 PM,2.303,,,,
54,06/23/19 11:00:00 PM,2.195,,,,
55,06/24/19 12:00:00 AM,2.088,,,,
56,06/24/19 01:00:00 AM,1.980,,,,
57,06/24/19 02:00:00 AM,1.872,,,,
58,06/24/19 03:00:00 AM,1.764,,,,
59,06/24/19 04:00:00 AM,1.764,,,,
60,06/24/19 05:00:00 AM,1.656,,,,
61,06/24/19 06:00:00 AM,1.548,,,,
62,06/24/19 07:00:00 AM,1.439,,,,
63,06/24/19 08:00:00 AM,1.330,,,,
64,06/24/19 09:00:00 AM,1.330,,,,
65,06/24/19 10:00:00 AM,1.330,,,,
66,06/24/19 11:00:00 AM,1.439,,,,
67,06/24/19 12:00:00 PM,1.548,,,,
68,06/24/19 01:00:00 PM,1.764,,,,
69,06/24/19 02:00:00 PM,1.980,,,,
70,06/24/19 03:00:00 PM,2.195,,,,
71,06/24/19 04:00:00 PM,2.410,,,,
72,06/24/19 05:00:00 PM,2.624,,,,
73,06/24/19 06:00:00 PM,2.837,,,,
74,06/24/19 07:00:00 PM,2.837,,,,
75,06/24/19 08:00:00 PM,2.837,,,,
76,06/24/19 09:00:00 PM,2.837,,,,
77,06/24/19 10:00:00 PM,2.624,,,,
78,06/24/19 11:00:00 PM,2.517,,,,
79,06/25/19 12:00:00 AM,2.303,,,,
80,06/25/19 01:00:00 AM,2.195,,,,
81,06/25/19 02:00:00 AM,1.980,,,,
82,06/25/19 03:00:00 AM,1.764,,,,
83,06/25/19 04:00:00 AM,1.656,,,,
84,06/25/19 05:00:00 AM,1.439,,,,
85,06/25/19 06:00:00 AM,1.330,,,,
86,06/25/19 07:00:00 AM,1.330,,,,
87,06/25/19 08:00:00 AM,1.439,,,,
88,06/25/19 09:00:00 AM,1.764,,,,
89,06/25/19 10:00:00 AM,2.195,,,,
90,06/25/19 11:00:00 AM,2.837,,,,
91,06/25/19 12:00:00 PM,3.367,,,,
92,06/25/19 01:00:00 PM,4.102,,,,
93,06/25/19 02:00:00 PM,4.623,,,,
94,06/25/19 03:00:00 PM,4.831,,,,
95,06/25/19 04:00:00 PM,5.141,,,,
96,06/25/19 05:00:00 PM,5.141,,,,
97,06/25/19 06:00:00 PM,5.037,,,,
98,06/25/19 07:00:00 PM,4.934,,,,
99,06/25/19 08:00:00 PM,4.727,,,,
100,06/25/19 09:00:00 PM,4.519,,,,
101,06/25/19 10:00:00 PM,4.311,,,,
102,06/25/19 11:00:00 PM,3.998,,,,
103,06/26/19 12:00:00 AM,3.788,,,,
104,06/26/19 01:00:00 AM,3.472,,,,
105,06/26/19 02:00:00 AM,3.261,,,,
106,06/26/19 03:00:00 AM,2.943,,,,
107,06/26/19 04:00:00 AM,2.730,,,,
108,06/26/19 05:00:00 AM,2.517,,,,
109,06/26/19 06:00:00 AM,2.303,,,,
110,06/26/19 07:00:00 AM,2.303,,,,
111,06/26/19 08:00:00 AM,2.410,,,,
112,06/26/19 09:00:00 AM,2.624,,,,
113,06/26/19 10:00:00 AM,2.943,,,,
114,06/26/19 11:00:00 AM,3.261,,,,
115,06/26/19 12:00:00 PM,3.788,,,,
116,06/26/19 01:00:00 PM,4.415,,,,
117,06/26/19 02:00:00 PM,5.037,,,,
118,06/26/19 03:00:00 PM,5.655,,,,
119,06/26/19 04:00:00 PM,6.064,,,,
120,06/26/19 05:00:00 PM,6.268,,,,
121,06/26/19 06:00:00 PM,6.370,,,,
122,06/26/19 07:00:00 PM,6.370,,,,
123,06/26/19 08:00:00 PM,6.166,,,,
124,06/26/19 09:00:00 PM,5.962,,,,
125,06/26/19 10:00:00 PM,5.757,,,,
126,06/26/19 11:00:00 PM,5.450,,,,
127,06/27/19 12:00:00 AM,5.141,,,,
128,06/27/19 01:00:00 AM,4.831,,,,
129,06/27/19 02:00:00 AM,4.519,,,,
130,06/27/19 03:00:00 AM,4.207,,,,
131,06/27/19 04:00:00 AM,3.998,,,,
132,06/27/19 05:00:00 AM,3.788,,,,
133,06/27/19 06:00:00 AM,3.578,,,,
134,06/27/19 07:00:00 AM,3.472,,,,
135,06/27/19 08:00:00 AM,3.367,,,,
136,06/27/19 09:00:00 AM,3.367,,,,
137,06/27/19 10:00:00 AM,3.472,,,,
138,06/27/19 11:00:00 AM,3.683,,,,
139,06/27/19 12:00:00 PM,4.102,,,,
140,06/27/19 01:00:00 PM,4.519,,,,
141,06/27/19 02:00:00 PM,4.934,,,,
142,06/27/19 03:00:00 PM,5.347,,,,
143,06/27/19 04:00:00 PM,5.655,,,,
144,06/27/19 05:00:00 PM,5.860,,,,
145,06/27/19 06:00:00 PM,6.064,,,,
146,06/27/19 07:00:00 PM,6.064,,,,
147,06/27/19 08:00:00 PM,5.962,,,,
148,06/27/19 09:00:00 PM,5.860,,,,
149,06/27/19 10:00:00 PM,5.655,,,,
150,06/27/19 11:00:00 PM,5.347,,,,
151,06/28/19 12:00:00 AM,5.141,,,,
152,06/28/19 01:00:00 AM,4.831,,,,
153,06/28/19 02:00:00 AM,4.519,,,,
154,06/28/19 03:00:00 AM,4.207,,,,
155,06/28/19 04:00:00 AM,3.998,,,,
156,06/28/19 05:00:00 AM,3.683,,,,
157,06/28/19 06:00:00 AM,3.472,,,,
158,06/28/19 07:00:00 AM,3.367,,,,
159,06/28/19 08:00:00 AM,3.472,,,,
160,06/28/19 09:00:00 AM,3.683,,,,
161,06/28/19 10:00:00 AM,3.998,,,,
162,06/28/19 11:00:00 AM,4.519,,,,
163,06/28/19 12:00:00 PM,4.934,,,,
164,06/28/19 01:00:00 PM,5.450,,,,
165,06/28/19 02:00:00 PM,5.962,,,,
166,06/28/19 03:00:00 PM,6.370,,,,
167,06/28/19 04:00:00 PM,6.573,,,,
168,06/28/19 05:00:00 PM,6.674,,,,
169,06/28/19 06:00:00 PM,6.573,,,,
170,06/28/19 07:00:00 PM,6.370,,,,
171,06/28/19 08:00:00 PM,6.166,,,,
172,06/28/19 09:00:00 PM,5.962,,,,
173,06/28/19 10:00:00 PM,5.655,,,,
174,06/28/19 11:00:00 PM,5.347,,,,
175,06/29/19 12:00:00 AM,5.141,,,,
176,06/29/19 01:00:00 AM,4.831,,,,
177,06/29/19 02:00:00 AM,4.519,,,,
178,06/29/19 03:00:00 AM,4.311,,,,
179,06/29/19 04:00:00 AM,4.102,,,,
180,06/29/19 05:00:00 AM,3.788,,,,
181,06/29/19 06:00:00 AM,3.683,,,,
182,06/29/19 07:00:00 AM,3.578,,,,
183,06/29/19 08:00:00 AM,3.578,,,,
184,06/29/19 09:00:00 AM,3.788,,,,
185,06/29/19 10:00:00 AM,4.102,,,,
186,06/29/19 11:00:00 AM,4.519,,,,
187,06/29/19 12:00:00 PM,5.037,,,,
188,06/29/19 01:00:00 PM,5.552,,,,
189,06/29/19 02:00:00 PM,5.962,,,,
190,06/29/19 03:00:00 PM,6.268,,,,
191,06/29/19 04:00:00 PM,6.573,,,,
