"Titre de tracé : 20177048"
"#","Date Heure, GMT-04:00","Temp., °C (LGR S/N: 20177048, SEN S/N: 20177048)","Coupleur attaché (LGR S/N: 20177048)","Hôte connecté (LGR S/N: 20177048)","Arrêté (LGR S/N: 20177048)","Fin de fichier (LGR S/N: 20177048)"
1,06/21/19 06:00:00 PM,7.983,,,,
2,06/21/19 07:00:00 PM,7.882,,,,
3,06/21/19 08:00:00 PM,8.680,,,,
4,06/21/19 09:00:00 PM,10.357,,,,
5,06/21/19 10:00:00 PM,19.187,,,,
6,06/21/19 11:00:00 PM,19.092,,,,
7,06/22/19 12:00:00 AM,17.189,,,,
8,06/22/19 01:00:00 AM,15.664,,,,
9,06/22/19 02:00:00 AM,14.134,,,,
10,06/22/19 03:00:00 AM,12.690,,,,
11,06/22/19 04:00:00 AM,11.431,,,,
12,06/22/19 05:00:00 AM,10.357,,,,
13,06/22/19 06:00:00 AM,9.472,,,,
14,06/22/19 07:00:00 AM,8.779,,,,
15,06/22/19 08:00:00 AM,8.382,,,,
16,06/22/19 09:00:00 AM,9.373,,,,
17,06/22/19 10:00:00 AM,9.866,,,,
18,06/22/19 11:00:00 AM,10.357,,,,
19,06/22/19 12:00:00 PM,8.481,,,,
20,06/22/19 01:00:00 PM,6.674,,,,
21,06/22/19 02:00:00 PM,2.624,,,,
22,06/22/19 03:00:00 PM,2.837,,,,
23,06/22/19 04:00:00 PM,3.049,,,,
24,06/22/19 05:00:00 PM,3.472,,,,
25,06/22/19 06:00:00 PM,3.788,,,,
26,06/22/19 07:00:00 PM,3.998,,,,
27,06/22/19 08:00:00 PM,4.311,,,,
28,06/22/19 09:00:00 PM,4.415,,,,
29,06/22/19 10:00:00 PM,4.415,,,,
30,06/22/19 11:00:00 PM,4.311,,,,
31,06/23/19 12:00:00 AM,3.998,,,,
32,06/23/19 01:00:00 AM,3.788,,,,
33,06/23/19 02:00:00 AM,3.578,,,,
34,06/23/19 03:00:00 AM,3.367,,,,
35,06/23/19 04:00:00 AM,3.155,,,,
36,06/23/19 05:00:00 AM,3.049,,,,
37,06/23/19 06:00:00 AM,2.943,,,,
38,06/23/19 07:00:00 AM,2.943,,,,
39,06/23/19 08:00:00 AM,2.943,,,,
40,06/23/19 09:00:00 AM,3.049,,,,
41,06/23/19 10:00:00 AM,3.367,,,,
42,06/23/19 11:00:00 AM,3.578,,,,
43,06/23/19 12:00:00 PM,3.683,,,,
44,06/23/19 01:00:00 PM,3.998,,,,
45,06/23/19 02:00:00 PM,4.519,,,,
46,06/23/19 03:00:00 PM,4.727,,,,
47,06/23/19 04:00:00 PM,4.727,,,,
48,06/23/19 05:00:00 PM,4.519,,,,
49,06/23/19 06:00:00 PM,4.207,,,,
50,06/23/19 07:00:00 PM,4.102,,,,
51,06/23/19 08:00:00 PM,3.893,,,,
52,06/23/19 09:00:00 PM,3.683,,,,
53,06/23/19 10:00:00 PM,3.472,,,,
54,06/23/19 11:00:00 PM,3.261,,,,
55,06/24/19 12:00:00 AM,3.155,,,,
56,06/24/19 01:00:00 AM,2.943,,,,
57,06/24/19 02:00:00 AM,2.837,,,,
58,06/24/19 03:00:00 AM,2.624,,,,
59,06/24/19 04:00:00 AM,2.410,,,,
60,06/24/19 05:00:00 AM,2.195,,,,
61,06/24/19 06:00:00 AM,1.980,,,,
62,06/24/19 07:00:00 AM,1.872,,,,
63,06/24/19 08:00:00 AM,1.764,,,,
64,06/24/19 09:00:00 AM,1.764,,,,
65,06/24/19 10:00:00 AM,1.872,,,,
66,06/24/19 11:00:00 AM,2.195,,,,
67,06/24/19 12:00:00 PM,2.517,,,,
68,06/24/19 01:00:00 PM,2.730,,,,
69,06/24/19 02:00:00 PM,3.049,,,,
70,06/24/19 03:00:00 PM,3.367,,,,
71,06/24/19 04:00:00 PM,3.683,,,,
72,06/24/19 05:00:00 PM,3.998,,,,
73,06/24/19 06:00:00 PM,3.998,,,,
74,06/24/19 07:00:00 PM,4.102,,,,
75,06/24/19 08:00:00 PM,3.998,,,,
76,06/24/19 09:00:00 PM,3.788,,,,
77,06/24/19 10:00:00 PM,3.578,,,,
78,06/24/19 11:00:00 PM,3.261,,,,
79,06/25/19 12:00:00 AM,2.943,,,,
80,06/25/19 01:00:00 AM,2.624,,,,
81,06/25/19 02:00:00 AM,2.303,,,,
82,06/25/19 03:00:00 AM,1.980,,,,
83,06/25/19 04:00:00 AM,1.764,,,,
84,06/25/19 05:00:00 AM,1.548,,,,
85,06/25/19 06:00:00 AM,1.439,,,,
86,06/25/19 07:00:00 AM,1.439,,,,
87,06/25/19 08:00:00 AM,1.656,,,,
88,06/25/19 09:00:00 AM,2.088,,,,
89,06/25/19 10:00:00 AM,2.624,,,,
90,06/25/19 11:00:00 AM,3.472,,,,
91,06/25/19 12:00:00 PM,4.311,,,,
92,06/25/19 01:00:00 PM,5.037,,,,
93,06/25/19 02:00:00 PM,5.552,,,,
94,06/25/19 03:00:00 PM,5.860,,,,
95,06/25/19 04:00:00 PM,6.268,,,,
96,06/25/19 05:00:00 PM,5.757,,,,
97,06/25/19 06:00:00 PM,5.655,,,,
98,06/25/19 07:00:00 PM,5.757,,,,
99,06/25/19 08:00:00 PM,5.962,,,,
100,06/25/19 09:00:00 PM,6.064,,,,
