code,station,lat,long,year,month,day,depth,temp
54,BYLOTPP,7315553,-7995847,2000,7,18,              100_CM,2.867
54,BYLOTPP,7315553,-7995847,2000,7,19,              100_CM,-0.949
54,BYLOTPP,7315553,-7995847,2000,7,20,              100_CM,-0.988
54,BYLOTPP,7315553,-7995847,2000,7,21,              100_CM,-0.984
54,BYLOTPP,7315553,-7995847,2000,7,22,              100_CM,-0.99
54,BYLOTPP,7315553,-7995847,2000,7,23,              100_CM,-0.984
54,BYLOTPP,7315553,-7995847,2000,7,24,              100_CM,-0.982
54,BYLOTPP,7315553,-7995847,2000,7,25,              100_CM,-0.983
54,BYLOTPP,7315553,-7995847,2000,7,26,              100_CM,-0.988
54,BYLOTPP,7315553,-7995847,2000,7,27,              100_CM,-0.991
54,BYLOTPP,7315553,-7995847,2000,7,28,              100_CM,-0.987
54,BYLOTPP,7315553,-7995847,2000,7,29,              100_CM,-0.986
54,BYLOTPP,7315553,-7995847,2000,7,30,              100_CM,-0.982
54,BYLOTPP,7315553,-7995847,2000,7,31,              100_CM,-0.975
54,BYLOTPP,7315553,-7995847,2000,8,1,              100_CM,-0.972
54,BYLOTPP,7315553,-7995847,2000,8,2,              100_CM,-0.963
54,BYLOTPP,7315553,-7995847,2000,8,3,              100_CM,-0.954
54,BYLOTPP,7315553,-7995847,2000,8,4,              100_CM,-0.949
54,BYLOTPP,7315553,-7995847,2000,8,5,              100_CM,-0.946
54,BYLOTPP,7315553,-7995847,2000,8,6,              100_CM,-0.944
54,BYLOTPP,7315553,-7995847,2000,8,7,              100_CM,-0.932
54,BYLOTPP,7315553,-7995847,2000,8,8,              100_CM,-0.922
54,BYLOTPP,7315553,-7995847,2000,8,9,              100_CM,-0.903
54,BYLOTPP,7315553,-7995847,2000,8,10,              100_CM,-0.893
54,BYLOTPP,7315553,-7995847,2000,8,11,              100_CM,-0.892
54,BYLOTPP,7315553,-7995847,2000,8,12,              100_CM,-0.884
54,BYLOTPP,7315553,-7995847,2000,8,13,              100_CM,-0.88
54,BYLOTPP,7315553,-7995847,2000,8,14,              100_CM,-0.874
54,BYLOTPP,7315553,-7995847,2000,8,15,              100_CM,-0.863
54,BYLOTPP,7315553,-7995847,2000,8,16,              100_CM,-0.855
54,BYLOTPP,7315553,-7995847,2000,8,17,              100_CM,-0.848
54,BYLOTPP,7315553,-7995847,2000,8,18,              100_CM,-0.848
54,BYLOTPP,7315553,-7995847,2000,8,19,              100_CM,-0.848
54,BYLOTPP,7315553,-7995847,2000,8,20,              100_CM,-0.852
54,BYLOTPP,7315553,-7995847,2000,8,21,              100_CM,-0.846
54,BYLOTPP,7315553,-7995847,2000,8,22,              100_CM,-0.848
54,BYLOTPP,7315553,-7995847,2000,8,23,              100_CM,-0.846
54,BYLOTPP,7315553,-7995847,2000,8,24,              100_CM,-0.839
54,BYLOTPP,7315553,-7995847,2000,8,25,              100_CM,-0.826
54,BYLOTPP,7315553,-7995847,2000,8,26,              100_CM,-0.817
54,BYLOTPP,7315553,-7995847,2000,8,27,              100_CM,-0.795
54,BYLOTPP,7315553,-7995847,2000,8,28,              100_CM,-0.792
54,BYLOTPP,7315553,-7995847,2000,8,29,              100_CM,-0.789
54,BYLOTPP,7315553,-7995847,2000,8,30,              100_CM,-0.79
54,BYLOTPP,7315553,-7995847,2000,8,31,              100_CM,-0.79
54,BYLOTPP,7315553,-7995847,2000,9,1,              100_CM,-0.789
54,BYLOTPP,7315553,-7995847,2000,9,2,              100_CM,-0.788
54,BYLOTPP,7315553,-7995847,2000,9,3,              100_CM,-0.79
54,BYLOTPP,7315553,-7995847,2000,9,4,              100_CM,-0.795
54,BYLOTPP,7315553,-7995847,2000,9,5,              100_CM,-0.796
54,BYLOTPP,7315553,-7995847,2000,9,6,              100_CM,-0.79
54,BYLOTPP,7315553,-7995847,2000,9,7,              100_CM,-0.792
54,BYLOTPP,7315553,-7995847,2000,9,8,              100_CM,-0.792
54,BYLOTPP,7315553,-7995847,2000,9,9,              100_CM,-0.806
54,BYLOTPP,7315553,-7995847,2000,9,10,              100_CM,-0.804
54,BYLOTPP,7315553,-7995847,2000,9,11,              100_CM,-0.802
54,BYLOTPP,7315553,-7995847,2000,9,12,              100_CM,-0.801
54,BYLOTPP,7315553,-7995847,2000,9,13,              100_CM,-0.807
54,BYLOTPP,7315553,-7995847,2000,9,14,              100_CM,-0.807
54,BYLOTPP,7315553,-7995847,2000,9,15,              100_CM,-0.802
54,BYLOTPP,7315553,-7995847,2000,9,16,              100_CM,-0.802
54,BYLOTPP,7315553,-7995847,2000,9,17,              100_CM,-0.809
54,BYLOTPP,7315553,-7995847,2000,9,18,              100_CM,-0.812
54,BYLOTPP,7315553,-7995847,2000,9,19,              100_CM,-0.823
54,BYLOTPP,7315553,-7995847,2000,9,20,              100_CM,-0.826
54,BYLOTPP,7315553,-7995847,2000,9,21,              100_CM,-0.841
54,BYLOTPP,7315553,-7995847,2000,9,22,              100_CM,-0.849
54,BYLOTPP,7315553,-7995847,2000,9,23,              100_CM,-0.85
54,BYLOTPP,7315553,-7995847,2000,9,24,              100_CM,-0.847
54,BYLOTPP,7315553,-7995847,2000,9,25,              100_CM,-0.852
54,BYLOTPP,7315553,-7995847,2000,9,26,              100_CM,-0.856
54,BYLOTPP,7315553,-7995847,2000,9,27,              100_CM,-0.858
54,BYLOTPP,7315553,-7995847,2000,9,28,              100_CM,-0.871
54,BYLOTPP,7315553,-7995847,2000,9,29,              100_CM,-0.888
54,BYLOTPP,7315553,-7995847,2000,9,30,              100_CM,-0.899
54,BYLOTPP,7315553,-7995847,2000,10,1,              100_CM,-0.893
54,BYLOTPP,7315553,-7995847,2000,10,2,              100_CM,-0.893
54,BYLOTPP,7315553,-7995847,2000,10,3,              100_CM,-0.89
54,BYLOTPP,7315553,-7995847,2000,10,4,              100_CM,-0.904
54,BYLOTPP,7315553,-7995847,2000,10,5,              100_CM,-0.903
54,BYLOTPP,7315553,-7995847,2000,10,6,              100_CM,-0.901
54,BYLOTPP,7315553,-7995847,2000,10,7,              100_CM,-0.907
54,BYLOTPP,7315553,-7995847,2000,10,8,              100_CM,-0.912
54,BYLOTPP,7315553,-7995847,2000,10,9,              100_CM,-0.94
54,BYLOTPP,7315553,-7995847,2000,10,10,              100_CM,-0.927
54,BYLOTPP,7315553,-7995847,2000,10,11,              100_CM,-0.931
54,BYLOTPP,7315553,-7995847,2000,10,12,              100_CM,-0.936
54,BYLOTPP,7315553,-7995847,2000,10,13,              100_CM,-0.939
54,BYLOTPP,7315553,-7995847,2000,10,14,              100_CM,-0.944
54,BYLOTPP,7315553,-7995847,2000,10,15,              100_CM,-0.964
54,BYLOTPP,7315553,-7995847,2000,10,16,              100_CM,-1.003
54,BYLOTPP,7315553,-7995847,2000,10,17,              100_CM,-1.131
54,BYLOTPP,7315553,-7995847,2000,10,18,              100_CM,-1.4
54,BYLOTPP,7315553,-7995847,2000,10,19,              100_CM,-1.828
54,BYLOTPP,7315553,-7995847,2000,10,20,              100_CM,-2.553
54,BYLOTPP,7315553,-7995847,2000,10,21,              100_CM,-3.556
54,BYLOTPP,7315553,-7995847,2000,10,22,              100_CM,-4.325
54,BYLOTPP,7315553,-7995847,2000,10,23,              100_CM,-4.907
54,BYLOTPP,7315553,-7995847,2000,10,24,              100_CM,-5.518
54,BYLOTPP,7315553,-7995847,2000,10,25,              100_CM,-5.966
54,BYLOTPP,7315553,-7995847,2000,10,26,              100_CM,-6.282
54,BYLOTPP,7315553,-7995847,2000,10,27,              100_CM,-6.594
54,BYLOTPP,7315553,-7995847,2000,10,28,              100_CM,-7.04
54,BYLOTPP,7315553,-7995847,2000,10,29,              100_CM,-7.53
54,BYLOTPP,7315553,-7995847,2000,10,30,              100_CM,-8.07
54,BYLOTPP,7315553,-7995847,2000,10,31,              100_CM,-8.55
54,BYLOTPP,7315553,-7995847,2000,11,1,              100_CM,-8.87
54,BYLOTPP,7315553,-7995847,2000,11,2,              100_CM,-9.09
54,BYLOTPP,7315553,-7995847,2000,11,3,              100_CM,-9.2
54,BYLOTPP,7315553,-7995847,2000,11,4,              100_CM,-9.36
54,BYLOTPP,7315553,-7995847,2000,11,5,              100_CM,-9.57
54,BYLOTPP,7315553,-7995847,2000,11,6,              100_CM,-9.69
54,BYLOTPP,7315553,-7995847,2000,11,7,              100_CM,-9.65
54,BYLOTPP,7315553,-7995847,2000,11,8,              100_CM,-9.56
54,BYLOTPP,7315553,-7995847,2000,11,9,              100_CM,-9.54
54,BYLOTPP,7315553,-7995847,2000,11,10,              100_CM,-9.66
54,BYLOTPP,7315553,-7995847,2000,11,11,              100_CM,-9.89
54,BYLOTPP,7315553,-7995847,2000,11,12,              100_CM,-10.13
54,BYLOTPP,7315553,-7995847,2000,11,13,              100_CM,-10.28
54,BYLOTPP,7315553,-7995847,2000,11,14,              100_CM,-10.42
54,BYLOTPP,7315553,-7995847,2000,11,15,              100_CM,-10.49
54,BYLOTPP,7315553,-7995847,2000,11,16,              100_CM,-10.59
54,BYLOTPP,7315553,-7995847,2000,11,17,              100_CM,-10.76
54,BYLOTPP,7315553,-7995847,2000,11,18,              100_CM,-10.96
54,BYLOTPP,7315553,-7995847,2000,11,19,              100_CM,-11.21
54,BYLOTPP,7315553,-7995847,2000,11,20,              100_CM,-11.51
54,BYLOTPP,7315553,-7995847,2000,11,21,              100_CM,-11.78
54,BYLOTPP,7315553,-7995847,2000,11,22,              100_CM,-11.95
54,BYLOTPP,7315553,-7995847,2000,11,23,              100_CM,-12.13
54,BYLOTPP,7315553,-7995847,2000,11,24,              100_CM,-12.32
54,BYLOTPP,7315553,-7995847,2000,11,25,              100_CM,-12.43
54,BYLOTPP,7315553,-7995847,2000,11,26,              100_CM,-12.46
54,BYLOTPP,7315553,-7995847,2000,11,27,              100_CM,-12.46
54,BYLOTPP,7315553,-7995847,2000,11,28,              100_CM,-12.45
54,BYLOTPP,7315553,-7995847,2000,11,29,              100_CM,-12.45
54,BYLOTPP,7315553,-7995847,2000,11,30,              100_CM,-12.49
54,BYLOTPP,7315553,-7995847,2000,12,1,              100_CM,-12.58
54,BYLOTPP,7315553,-7995847,2000,12,2,              100_CM,-12.69
54,BYLOTPP,7315553,-7995847,2000,12,3,              100_CM,-12.81
54,BYLOTPP,7315553,-7995847,2000,12,4,              100_CM,-12.97
54,BYLOTPP,7315553,-7995847,2000,12,5,              100_CM,-13.21
54,BYLOTPP,7315553,-7995847,2000,12,6,              100_CM,-13.49
54,BYLOTPP,7315553,-7995847,2000,12,7,              100_CM,-13.78
54,BYLOTPP,7315553,-7995847,2000,12,8,              100_CM,-13.97
54,BYLOTPP,7315553,-7995847,2000,12,9,              100_CM,-14.08
54,BYLOTPP,7315553,-7995847,2000,12,10,              100_CM,-14.15
54,BYLOTPP,7315553,-7995847,2000,12,11,              100_CM,-14.2
54,BYLOTPP,7315553,-7995847,2000,12,12,              100_CM,-14.29
54,BYLOTPP,7315553,-7995847,2000,12,13,              100_CM,-14.5
54,BYLOTPP,7315553,-7995847,2000,12,14,              100_CM,-14.79
54,BYLOTPP,7315553,-7995847,2000,12,15,              100_CM,-15.05
54,BYLOTPP,7315553,-7995847,2000,12,16,              100_CM,-15.26
54,BYLOTPP,7315553,-7995847,2000,12,17,              100_CM,-15.49
54,BYLOTPP,7315553,-7995847,2000,12,18,              100_CM,-15.72
54,BYLOTPP,7315553,-7995847,2000,12,19,              100_CM,-15.9
54,BYLOTPP,7315553,-7995847,2000,12,20,              100_CM,-16.16
54,BYLOTPP,7315553,-7995847,2000,12,21,              100_CM,-16.5
54,BYLOTPP,7315553,-7995847,2000,12,22,              100_CM,-16.72
54,BYLOTPP,7315553,-7995847,2000,12,23,              100_CM,-16.89
54,BYLOTPP,7315553,-7995847,2000,12,24,              100_CM,-17.14
54,BYLOTPP,7315553,-7995847,2000,12,25,              100_CM,-17.44
54,BYLOTPP,7315553,-7995847,2000,12,26,              100_CM,-17.69
54,BYLOTPP,7315553,-7995847,2000,12,27,              100_CM,-17.71
54,BYLOTPP,7315553,-7995847,2000,12,28,              100_CM,-17.57
54,BYLOTPP,7315553,-7995847,2000,12,29,              100_CM,-17.5
54,BYLOTPP,7315553,-7995847,2000,12,30,              100_CM,-17.64
54,BYLOTPP,7315553,-7995847,2000,12,31,              100_CM,-17.83
54,BYLOTPP,7315553,-7995847,2001,1,1,              100_CM,-17.95
54,BYLOTPP,7315553,-7995847,2001,1,2,              100_CM,-18.07
54,BYLOTPP,7315553,-7995847,2001,1,3,              100_CM,-18.12
54,BYLOTPP,7315553,-7995847,2001,1,4,              100_CM,-18.06
54,BYLOTPP,7315553,-7995847,2001,1,5,              100_CM,-17.91
54,BYLOTPP,7315553,-7995847,2001,1,6,              100_CM,-17.79
54,BYLOTPP,7315553,-7995847,2001,1,7,              100_CM,-17.8
54,BYLOTPP,7315553,-7995847,2001,1,8,              100_CM,-17.85
54,BYLOTPP,7315553,-7995847,2001,1,9,              100_CM,-17.92
54,BYLOTPP,7315553,-7995847,2001,1,10,              100_CM,-17.98
54,BYLOTPP,7315553,-7995847,2001,1,11,              100_CM,-18.04
54,BYLOTPP,7315553,-7995847,2001,1,12,              100_CM,-18.16
54,BYLOTPP,7315553,-7995847,2001,1,13,              100_CM,-18.33
54,BYLOTPP,7315553,-7995847,2001,1,14,              100_CM,-18.54
54,BYLOTPP,7315553,-7995847,2001,1,15,              100_CM,-18.74
54,BYLOTPP,7315553,-7995847,2001,1,16,              100_CM,-18.95
54,BYLOTPP,7315553,-7995847,2001,1,17,              100_CM,-19.15
54,BYLOTPP,7315553,-7995847,2001,1,18,              100_CM,-19.33
54,BYLOTPP,7315553,-7995847,2001,1,19,              100_CM,-19.52
54,BYLOTPP,7315553,-7995847,2001,1,20,              100_CM,-19.71
54,BYLOTPP,7315553,-7995847,2001,1,21,              100_CM,-19.88
54,BYLOTPP,7315553,-7995847,2001,1,22,              100_CM,-20.04
54,BYLOTPP,7315553,-7995847,2001,1,23,              100_CM,-20.23
54,BYLOTPP,7315553,-7995847,2001,1,24,              100_CM,-20.42
54,BYLOTPP,7315553,-7995847,2001,1,25,              100_CM,-20.58
54,BYLOTPP,7315553,-7995847,2001,1,26,              100_CM,-20.69
54,BYLOTPP,7315553,-7995847,2001,1,27,              100_CM,-20.82
54,BYLOTPP,7315553,-7995847,2001,1,28,              100_CM,-20.98
54,BYLOTPP,7315553,-7995847,2001,1,29,              100_CM,-21.13
54,BYLOTPP,7315553,-7995847,2001,1,30,              100_CM,-21.26
54,BYLOTPP,7315553,-7995847,2001,1,31,              100_CM,-21.35
54,BYLOTPP,7315553,-7995847,2001,2,1,              100_CM,-21.38
54,BYLOTPP,7315553,-7995847,2001,2,2,              100_CM,-21.38
54,BYLOTPP,7315553,-7995847,2001,2,3,              100_CM,-21.42
54,BYLOTPP,7315553,-7995847,2001,2,4,              100_CM,-21.48
54,BYLOTPP,7315553,-7995847,2001,2,5,              100_CM,-21.59
54,BYLOTPP,7315553,-7995847,2001,2,6,              100_CM,-21.64
54,BYLOTPP,7315553,-7995847,2001,2,7,              100_CM,-21.7
54,BYLOTPP,7315553,-7995847,2001,2,8,              100_CM,-21.7
54,BYLOTPP,7315553,-7995847,2001,2,9,              100_CM,-21.74
54,BYLOTPP,7315553,-7995847,2001,2,10,              100_CM,-21.8
54,BYLOTPP,7315553,-7995847,2001,2,11,              100_CM,-21.86
54,BYLOTPP,7315553,-7995847,2001,2,12,              100_CM,-21.93
54,BYLOTPP,7315553,-7995847,2001,2,13,              100_CM,-21.99
54,BYLOTPP,7315553,-7995847,2001,2,14,              100_CM,-22.03
54,BYLOTPP,7315553,-7995847,2001,2,15,              100_CM,-22.1
54,BYLOTPP,7315553,-7995847,2001,2,16,              100_CM,-22.17
54,BYLOTPP,7315553,-7995847,2001,2,17,              100_CM,-22.27
54,BYLOTPP,7315553,-7995847,2001,2,18,              100_CM,-22.36
54,BYLOTPP,7315553,-7995847,2001,2,19,              100_CM,-22.44
54,BYLOTPP,7315553,-7995847,2001,2,20,              100_CM,-22.49
54,BYLOTPP,7315553,-7995847,2001,2,21,              100_CM,-22.56
54,BYLOTPP,7315553,-7995847,2001,2,22,              100_CM,-22.66
54,BYLOTPP,7315553,-7995847,2001,2,23,              100_CM,-22.77
54,BYLOTPP,7315553,-7995847,2001,2,24,              100_CM,-22.88
54,BYLOTPP,7315553,-7995847,2001,2,25,              100_CM,-22.99
54,BYLOTPP,7315553,-7995847,2001,2,26,              100_CM,-23.09
54,BYLOTPP,7315553,-7995847,2001,2,27,              100_CM,-23.09
54,BYLOTPP,7315553,-7995847,2001,2,28,              100_CM,-23.1
54,BYLOTPP,7315553,-7995847,2001,3,1,              100_CM,-23.09
54,BYLOTPP,7315553,-7995847,2001,3,2,              100_CM,-23.09
54,BYLOTPP,7315553,-7995847,2001,3,3,              100_CM,-23.09
54,BYLOTPP,7315553,-7995847,2001,3,4,              100_CM,-23.12
54,BYLOTPP,7315553,-7995847,2001,3,5,              100_CM,-23.18
54,BYLOTPP,7315553,-7995847,2001,3,6,              100_CM,-23.19
54,BYLOTPP,7315553,-7995847,2001,3,7,              100_CM,-23.11
54,BYLOTPP,7315553,-7995847,2001,3,8,              100_CM,-23
54,BYLOTPP,7315553,-7995847,2001,3,9,              100_CM,-22.89
54,BYLOTPP,7315553,-7995847,2001,3,10,              100_CM,-22.8
54,BYLOTPP,7315553,-7995847,2001,3,11,              100_CM,-22.75
54,BYLOTPP,7315553,-7995847,2001,3,12,              100_CM,-22.73
54,BYLOTPP,7315553,-7995847,2001,3,13,              100_CM,-22.73
54,BYLOTPP,7315553,-7995847,2001,3,14,              100_CM,-22.71
54,BYLOTPP,7315553,-7995847,2001,3,15,              100_CM,-22.69
54,BYLOTPP,7315553,-7995847,2001,3,16,              100_CM,-22.66
54,BYLOTPP,7315553,-7995847,2001,3,17,              100_CM,-22.62
54,BYLOTPP,7315553,-7995847,2001,3,18,              100_CM,-22.58
54,BYLOTPP,7315553,-7995847,2001,3,19,              100_CM,-22.51
54,BYLOTPP,7315553,-7995847,2001,3,20,              100_CM,-22.44
54,BYLOTPP,7315553,-7995847,2001,3,21,              100_CM,-22.37
54,BYLOTPP,7315553,-7995847,2001,3,22,              100_CM,-22.34
54,BYLOTPP,7315553,-7995847,2001,3,23,              100_CM,-22.28
54,BYLOTPP,7315553,-7995847,2001,3,24,              100_CM,-22.27
54,BYLOTPP,7315553,-7995847,2001,3,25,              100_CM,-22.27
54,BYLOTPP,7315553,-7995847,2001,3,26,              100_CM,-22.34
54,BYLOTPP,7315553,-7995847,2001,3,27,              100_CM,-22.43
54,BYLOTPP,7315553,-7995847,2001,3,28,              100_CM,-22.52
54,BYLOTPP,7315553,-7995847,2001,3,29,              100_CM,-22.61
54,BYLOTPP,7315553,-7995847,2001,3,30,              100_CM,-22.63
54,BYLOTPP,7315553,-7995847,2001,3,31,              100_CM,-22.59
54,BYLOTPP,7315553,-7995847,2001,4,1,              100_CM,-22.48
54,BYLOTPP,7315553,-7995847,2001,4,2,              100_CM,-22.33
54,BYLOTPP,7315553,-7995847,2001,4,3,              100_CM,-22.18
54,BYLOTPP,7315553,-7995847,2001,4,4,              100_CM,-22.05
54,BYLOTPP,7315553,-7995847,2001,4,5,              100_CM,-21.93
54,BYLOTPP,7315553,-7995847,2001,4,6,              100_CM,-21.8
54,BYLOTPP,7315553,-7995847,2001,4,7,              100_CM,-21.69
54,BYLOTPP,7315553,-7995847,2001,4,8,              100_CM,-21.63
54,BYLOTPP,7315553,-7995847,2001,4,9,              100_CM,-21.57
54,BYLOTPP,7315553,-7995847,2001,4,10,              100_CM,-21.54
54,BYLOTPP,7315553,-7995847,2001,4,11,              100_CM,-21.57
54,BYLOTPP,7315553,-7995847,2001,4,12,              100_CM,-21.59
54,BYLOTPP,7315553,-7995847,2001,4,13,              100_CM,-21.63
54,BYLOTPP,7315553,-7995847,2001,4,14,              100_CM,-21.65
54,BYLOTPP,7315553,-7995847,2001,4,15,              100_CM,-21.65
54,BYLOTPP,7315553,-7995847,2001,4,16,              100_CM,-21.65
54,BYLOTPP,7315553,-7995847,2001,4,17,              100_CM,-21.66
54,BYLOTPP,7315553,-7995847,2001,4,18,              100_CM,-21.63
54,BYLOTPP,7315553,-7995847,2001,4,19,              100_CM,-21.54
54,BYLOTPP,7315553,-7995847,2001,4,20,              100_CM,-21.4
54,BYLOTPP,7315553,-7995847,2001,4,21,              100_CM,-21.28
54,BYLOTPP,7315553,-7995847,2001,4,22,              100_CM,-21.17
54,BYLOTPP,7315553,-7995847,2001,4,23,              100_CM,-21.07
54,BYLOTPP,7315553,-7995847,2001,4,24,              100_CM,-20.96
54,BYLOTPP,7315553,-7995847,2001,4,25,              100_CM,-20.87
54,BYLOTPP,7315553,-7995847,2001,4,26,              100_CM,-20.77
54,BYLOTPP,7315553,-7995847,2001,4,27,              100_CM,-20.67
54,BYLOTPP,7315553,-7995847,2001,4,28,              100_CM,-20.57
54,BYLOTPP,7315553,-7995847,2001,4,29,              100_CM,-20.49
54,BYLOTPP,7315553,-7995847,2001,4,30,              100_CM,-20.43
54,BYLOTPP,7315553,-7995847,2001,5,1,              100_CM,-20.42
54,BYLOTPP,7315553,-7995847,2001,5,2,              100_CM,-20.43
54,BYLOTPP,7315553,-7995847,2001,5,3,              100_CM,-20.39
54,BYLOTPP,7315553,-7995847,2001,5,4,              100_CM,-20.32
54,BYLOTPP,7315553,-7995847,2001,5,5,              100_CM,-20.22
54,BYLOTPP,7315553,-7995847,2001,5,6,              100_CM,-20.08
54,BYLOTPP,7315553,-7995847,2001,5,7,              100_CM,-19.96
54,BYLOTPP,7315553,-7995847,2001,5,8,              100_CM,-19.84
54,BYLOTPP,7315553,-7995847,2001,5,9,              100_CM,-19.71
54,BYLOTPP,7315553,-7995847,2001,5,10,              100_CM,-19.58
54,BYLOTPP,7315553,-7995847,2001,5,11,              100_CM,-19.48
54,BYLOTPP,7315553,-7995847,2001,5,12,              100_CM,-19.39
54,BYLOTPP,7315553,-7995847,2001,5,13,              100_CM,-19.31
54,BYLOTPP,7315553,-7995847,2001,5,14,              100_CM,-19.23
54,BYLOTPP,7315553,-7995847,2001,5,15,              100_CM,-19.15
54,BYLOTPP,7315553,-7995847,2001,5,16,              100_CM,-19.07
54,BYLOTPP,7315553,-7995847,2001,5,17,              100_CM,-18.99
54,BYLOTPP,7315553,-7995847,2001,5,18,              100_CM,-18.92
54,BYLOTPP,7315553,-7995847,2001,5,19,              100_CM,-18.87
54,BYLOTPP,7315553,-7995847,2001,5,20,              100_CM,-18.79
54,BYLOTPP,7315553,-7995847,2001,5,21,              100_CM,-18.71
54,BYLOTPP,7315553,-7995847,2001,5,22,              100_CM,-18.61
54,BYLOTPP,7315553,-7995847,2001,5,23,              100_CM,-18.47
54,BYLOTPP,7315553,-7995847,2001,5,24,              100_CM,-18.32
54,BYLOTPP,7315553,-7995847,2001,5,25,              100_CM,-18.17
54,BYLOTPP,7315553,-7995847,2001,5,26,              100_CM,-18.03
54,BYLOTPP,7315553,-7995847,2001,5,27,              100_CM,-17.89
54,BYLOTPP,7315553,-7995847,2001,5,28,              100_CM,-17.76
54,BYLOTPP,7315553,-7995847,2001,5,29,              100_CM,-17.64
54,BYLOTPP,7315553,-7995847,2001,5,30,              100_CM,-17.53
54,BYLOTPP,7315553,-7995847,2001,5,31,              100_CM,-17.41
54,BYLOTPP,7315553,-7995847,2001,6,1,              100_CM,-17.28
54,BYLOTPP,7315553,-7995847,2001,6,2,              100_CM,-17.15
54,BYLOTPP,7315553,-7995847,2001,6,3,              100_CM,-17.01
54,BYLOTPP,7315553,-7995847,2001,6,4,              100_CM,-16.85
54,BYLOTPP,7315553,-7995847,2001,6,5,              100_CM,-16.66
54,BYLOTPP,7315553,-7995847,2001,6,6,              100_CM,-16.4
54,BYLOTPP,7315553,-7995847,2001,6,7,              100_CM,-16.06
54,BYLOTPP,7315553,-7995847,2001,6,8,              100_CM,-15.79
54,BYLOTPP,7315553,-7995847,2001,6,9,              100_CM,-15.42
54,BYLOTPP,7315553,-7995847,2001,6,10,              100_CM,-14.84
54,BYLOTPP,7315553,-7995847,2001,6,11,              100_CM,-14.09
54,BYLOTPP,7315553,-7995847,2001,6,12,              100_CM,-13.36
54,BYLOTPP,7315553,-7995847,2001,6,13,              100_CM,-12.61
54,BYLOTPP,7315553,-7995847,2001,6,14,              100_CM,-11.84
54,BYLOTPP,7315553,-7995847,2001,6,15,              100_CM,-11.18
54,BYLOTPP,7315553,-7995847,2001,6,16,              100_CM,-10.63
54,BYLOTPP,7315553,-7995847,2001,6,17,              100_CM,-10.14
54,BYLOTPP,7315553,-7995847,2001,6,18,              100_CM,-9.71
54,BYLOTPP,7315553,-7995847,2001,6,19,              100_CM,-9.11
54,BYLOTPP,7315553,-7995847,2001,6,20,              100_CM,-6.962
54,BYLOTPP,7315553,-7995847,2001,6,21,              100_CM,-6.279
54,BYLOTPP,7315553,-7995847,2001,6,22,              100_CM,-6.086
54,BYLOTPP,7315553,-7995847,2001,6,23,              100_CM,-6.007
54,BYLOTPP,7315553,-7995847,2001,6,24,              100_CM,-5.957
54,BYLOTPP,7315553,-7995847,2001,6,25,              100_CM,-5.934
54,BYLOTPP,7315553,-7995847,2001,6,26,              100_CM,-5.919
54,BYLOTPP,7315553,-7995847,2001,6,27,              100_CM,-5.87
54,BYLOTPP,7315553,-7995847,2001,6,28,              100_CM,-5.752
54,BYLOTPP,7315553,-7995847,2001,6,29,              100_CM,-5.586
54,BYLOTPP,7315553,-7995847,2001,6,30,              100_CM,-5.41
54,BYLOTPP,7315553,-7995847,2001,7,1,              100_CM,-5.229
54,BYLOTPP,7315553,-7995847,2001,7,2,              100_CM,-5.054
54,BYLOTPP,7315553,-7995847,2001,7,3,              100_CM,-4.882
54,BYLOTPP,7315553,-7995847,2001,7,4,              100_CM,-4.717
54,BYLOTPP,7315553,-7995847,2001,7,5,              100_CM,-4.55
54,BYLOTPP,7315553,-7995847,2001,7,6,              100_CM,-4.394
54,BYLOTPP,7315553,-7995847,2001,7,7,              100_CM,-4.254
54,BYLOTPP,7315553,-7995847,2001,7,8,              100_CM,-4.118
54,BYLOTPP,7315553,-7995847,2001,7,9,              100_CM,-3.98
54,BYLOTPP,7315553,-7995847,2001,7,10,              100_CM,-3.841
54,BYLOTPP,7315553,-7995847,2001,7,11,              100_CM,-3.708
54,BYLOTPP,7315553,-7995847,2001,7,12,              100_CM,-3.582
54,BYLOTPP,7315553,-7995847,2001,7,13,              100_CM,-3.446
54,BYLOTPP,7315553,-7995847,2001,7,14,              100_CM,-3.302
54,BYLOTPP,7315553,-7995847,2001,7,15,              100_CM,-3.174
54,BYLOTPP,7315553,-7995847,2001,7,21,              100_CM,-2.478
54,BYLOTPP,7315553,-7995847,2001,7,22,              100_CM,-2.385
54,BYLOTPP,7315553,-7995847,2001,7,23,              100_CM,-2.351
54,BYLOTPP,7315553,-7995847,2001,7,24,              100_CM,-2.278
54,BYLOTPP,7315553,-7995847,2001,7,25,              100_CM,-1.952
54,BYLOTPP,7315553,-7995847,2001,7,26,              100_CM,-2.134
54,BYLOTPP,7315553,-7995847,2001,7,27,              100_CM,-2.077
54,BYLOTPP,7315553,-7995847,2001,7,28,              100_CM,-2.007
54,BYLOTPP,7315553,-7995847,2001,7,29,              100_CM,-1.947
54,BYLOTPP,7315553,-7995847,2001,7,30,              100_CM,-1.877
54,BYLOTPP,7315553,-7995847,2001,7,31,              100_CM,-1.812
54,BYLOTPP,7315553,-7995847,2001,8,1,              100_CM,-1.759
54,BYLOTPP,7315553,-7995847,2001,8,2,              100_CM,-1.718
54,BYLOTPP,7315553,-7995847,2001,8,3,              100_CM,-1.678
