"Titre de tracé : 20178177"
"#","Date Heure, GMT-04:00","Temp., °C (LGR S/N: 20178177, SEN S/N: 20178177, LBL: 20178177)","Pile défectueuse (LGR S/N: 20178177)","Coupleur attaché (LGR S/N: 20178177)","Hôte connecté (LGR S/N: 20178177)","Arrêté (LGR S/N: 20178177)","Fin de fichier (LGR S/N: 20178177)"
1698,04/20/19 02:00:00 AM,-20.144,,,,,
1699,04/20/19 06:00:00 AM,-20.144,,,,,
1700,04/20/19 10:00:00 AM,-20.144,,,,,
1701,04/20/19 02:00:00 PM,-20.144,,,,,
1702,04/20/19 06:00:00 PM,-20.144,,,,,
1703,04/20/19 10:00:00 PM,-20.144,,,,,
1704,04/21/19 02:00:00 AM,-20.144,,,,,
1705,04/21/19 06:00:00 AM,-20.144,,,,,
1706,04/21/19 10:00:00 AM,-20.144,,,,,
1707,04/21/19 02:00:00 PM,-20.144,,,,,
1708,04/21/19 06:00:00 PM,-20.144,,,,,
1709,04/21/19 10:00:00 PM,-20.144,,,,,
1710,04/22/19 02:00:00 AM,-20.144,,,,,
1711,04/22/19 06:00:00 AM,-20.144,,,,,
1712,04/22/19 10:00:00 AM,-20.144,,,,,
1713,04/22/19 02:00:00 PM,-20.144,,,,,
1714,04/22/19 06:00:00 PM,-20.144,,,,,
1715,04/22/19 10:00:00 PM,-20.144,,,,,
1716,04/23/19 02:00:00 AM,-20.144,,,,,
1717,04/23/19 06:00:00 AM,-20.144,,,,,
1718,04/23/19 10:00:00 AM,-20.144,,,,,
1719,04/23/19 02:00:00 PM,-20.144,,,,,
1720,04/23/19 06:00:00 PM,-20.144,,,,,
1721,04/23/19 10:00:00 PM,-20.144,,,,,
1722,04/24/19 02:00:00 AM,-20.144,,,,,
1723,04/24/19 06:00:00 AM,-20.144,,,,,
1724,04/24/19 10:00:00 AM,-20.144,,,,,
1725,04/24/19 02:00:00 PM,-20.144,,,,,
1726,04/24/19 06:00:00 PM,-20.144,,,,,
1727,04/24/19 10:00:00 PM,-20.333,,,,,
1728,04/25/19 02:00:00 AM,-20.144,,,,,
1729,04/25/19 06:00:00 AM,-20.144,,,,,
1730,04/25/19 10:00:00 AM,-20.333,,,,,
1731,04/25/19 02:00:00 PM,-20.333,,,,,
1732,04/25/19 06:00:00 PM,-20.333,,,,,
1733,04/25/19 10:00:00 PM,-20.333,,,,,
1734,04/26/19 02:00:00 AM,-20.333,,,,,
1735,04/26/19 06:00:00 AM,-20.333,,,,,
1736,04/26/19 10:00:00 AM,-20.333,,,,,
1737,04/26/19 02:00:00 PM,-20.144,,,,,
1738,04/26/19 06:00:00 PM,-20.144,,,,,
1739,04/26/19 10:00:00 PM,-20.144,,,,,
1740,04/27/19 02:00:00 AM,-20.144,,,,,
1741,04/27/19 06:00:00 AM,-19.956,,,,,
1742,04/27/19 10:00:00 AM,-19.956,,,,,
1743,04/27/19 02:00:00 PM,-19.956,,,,,
1744,04/27/19 06:00:00 PM,-19.956,,,,,
1745,04/27/19 10:00:00 PM,-19.770,,,,,
1746,04/28/19 02:00:00 AM,-19.770,,,,,
1747,04/28/19 06:00:00 AM,-19.770,,,,,
1748,04/28/19 10:00:00 AM,-19.770,,,,,
1749,04/28/19 02:00:00 PM,-19.770,,,,,
1750,04/28/19 06:00:00 PM,-19.770,,,,,
1751,04/28/19 10:00:00 PM,-19.770,,,,,
1752,04/29/19 02:00:00 AM,-19.770,,,,,
1753,04/29/19 06:00:00 AM,-19.584,,,,,
1754,04/29/19 10:00:00 AM,-19.584,,,,,
1755,04/29/19 02:00:00 PM,-19.400,,,,,
1756,04/29/19 06:00:00 PM,-19.400,,,,,
1757,04/29/19 10:00:00 PM,-19.400,,,,,
1758,04/30/19 02:00:00 AM,-19.217,,,,,
1759,04/30/19 06:00:00 AM,-19.217,,,,,
1760,04/30/19 10:00:00 AM,-19.035,,,,,
1761,04/30/19 02:00:00 PM,-19.035,,,,,
1762,04/30/19 06:00:00 PM,-18.854,,,,,
1763,04/30/19 10:00:00 PM,-18.854,,,,,
1764,05/01/19 02:00:00 AM,-18.675,,,,,
1765,05/01/19 06:00:00 AM,-18.496,,,,,
1766,05/01/19 10:00:00 AM,-18.496,,,,,
1767,05/01/19 02:00:00 PM,-18.318,,,,,
1768,05/01/19 06:00:00 PM,-18.318,,,,,
1769,05/01/19 10:00:00 PM,-18.142,,,,,
1770,05/02/19 02:00:00 AM,-18.142,,,,,
1771,05/02/19 06:00:00 AM,-18.142,,,,,
1772,05/02/19 10:00:00 AM,-17.966,,,,,
1773,05/02/19 02:00:00 PM,-17.966,,,,,
1774,05/02/19 06:00:00 PM,-17.792,,,,,
1775,05/02/19 10:00:00 PM,-17.792,,,,,
1776,05/03/19 02:00:00 AM,-17.618,,,,,
1777,05/03/19 06:00:00 AM,-17.618,,,,,
1778,05/03/19 10:00:00 AM,-17.446,,,,,
1779,05/03/19 02:00:00 PM,-17.446,,,,,
1780,05/03/19 06:00:00 PM,-17.446,,,,,
1781,05/03/19 10:00:00 PM,-17.274,,,,,
1782,05/04/19 02:00:00 AM,-17.274,,,,,
1783,05/04/19 06:00:00 AM,-17.274,,,,,
1784,05/04/19 10:00:00 AM,-17.103,,,,,
1785,05/04/19 02:00:00 PM,-17.103,,,,,
1786,05/04/19 06:00:00 PM,-17.103,,,,,
1787,05/04/19 10:00:00 PM,-16.934,,,,,
1788,05/05/19 02:00:00 AM,-16.934,,,,,
1789,05/05/19 06:00:00 AM,-16.934,,,,,
1790,05/05/19 10:00:00 AM,-16.765,,,,,
1791,05/05/19 02:00:00 PM,-16.765,,,,,
1792,05/05/19 06:00:00 PM,-16.765,,,,,
1793,05/05/19 10:00:00 PM,-16.765,,,,,
1794,05/06/19 02:00:00 AM,-16.597,,,,,
1795,05/06/19 06:00:00 AM,-16.597,,,,,
1796,05/06/19 10:00:00 AM,-16.430,,,,,
1797,05/06/19 02:00:00 PM,-16.430,,,,,
1798,05/06/19 06:00:00 PM,-16.430,,,,,
1799,05/06/19 10:00:00 PM,-16.430,,,,,
1800,05/07/19 02:00:00 AM,-16.264,,,,,
1801,05/07/19 06:00:00 AM,-16.264,,,,,
1802,05/07/19 10:00:00 AM,-16.264,,,,,
1803,05/07/19 02:00:00 PM,-16.098,,,,,
1804,05/07/19 06:00:00 PM,-16.098,,,,,
1805,05/07/19 10:00:00 PM,-16.098,,,,,
1806,05/08/19 02:00:00 AM,-15.934,,,,,
1807,05/08/19 06:00:00 AM,-15.934,,,,,
1808,05/08/19 10:00:00 AM,-15.934,,,,,
1809,05/08/19 02:00:00 PM,-15.770,,,,,
1810,05/08/19 06:00:00 PM,-15.770,,,,,
1811,05/08/19 10:00:00 PM,-15.770,,,,,
1812,05/09/19 02:00:00 AM,-15.770,,,,,
1813,05/09/19 06:00:00 AM,-15.608,,,,,
1814,05/09/19 10:00:00 AM,-15.608,,,,,
1815,05/09/19 02:00:00 PM,-15.608,,,,,
1816,05/09/19 06:00:00 PM,-15.446,,,,,
1817,05/09/19 10:00:00 PM,-15.446,,,,,
1818,05/10/19 02:00:00 AM,-15.446,,,,,
1819,05/10/19 06:00:00 AM,-15.285,,,,,
1820,05/10/19 10:00:00 AM,-15.285,,,,,
1821,05/10/19 02:00:00 PM,-15.285,,,,,
1822,05/10/19 06:00:00 PM,-15.124,,,,,
1823,05/10/19 10:00:00 PM,-15.124,,,,,
1824,05/11/19 02:00:00 AM,-14.965,,,,,
1825,05/11/19 06:00:00 AM,-14.965,,,,,
1826,05/11/19 10:00:00 AM,-14.965,,,,,
1827,05/11/19 02:00:00 PM,-14.806,,,,,
1828,05/11/19 06:00:00 PM,-14.806,,,,,
1829,05/11/19 10:00:00 PM,-14.806,,,,,
1830,05/12/19 02:00:00 AM,-14.648,,,,,
1831,05/12/19 06:00:00 AM,-14.648,,,,,
1832,05/12/19 10:00:00 AM,-14.490,,,,,
1833,05/12/19 02:00:00 PM,-14.490,,,,,
1834,05/12/19 06:00:00 PM,-14.490,,,,,
1835,05/12/19 10:00:00 PM,-14.334,,,,,
1836,05/13/19 02:00:00 AM,-14.178,,,,,
1837,05/13/19 06:00:00 AM,-14.023,,,,,
1838,05/13/19 10:00:00 AM,-14.023,,,,,
1839,05/13/19 02:00:00 PM,-13.868,,,,,
1840,05/13/19 06:00:00 PM,-13.868,,,,,
1841,05/13/19 10:00:00 PM,-13.562,,,,,
1842,05/14/19 02:00:00 AM,-13.409,,,,,
1843,05/14/19 06:00:00 AM,-13.258,,,,,
1844,05/14/19 10:00:00 AM,-13.258,,,,,
1845,05/14/19 02:00:00 PM,-13.107,,,,,
1846,05/14/19 06:00:00 PM,-12.658,,,,,
1847,05/14/19 10:00:00 PM,-12.214,,,,,
1848,05/15/19 02:00:00 AM,-12.068,,,,,
1849,05/15/19 06:00:00 AM,-11.922,,,,,
1850,05/15/19 10:00:00 AM,-11.922,,,,,
1851,05/15/19 02:00:00 PM,-11.922,,,,,
1852,05/15/19 06:00:00 PM,-11.058,,,,,
1853,05/15/19 10:00:00 PM,-10.774,,,,,
1854,05/16/19 02:00:00 AM,-10.634,,,,,
1855,05/16/19 06:00:00 AM,-10.774,,,,,
1856,05/16/19 10:00:00 AM,-10.916,,,,,
1857,05/16/19 02:00:00 PM,-10.916,,,,,
1858,05/16/19 06:00:00 PM,-9.799,,,,,
1859,05/16/19 10:00:00 PM,-9.525,,,,,
1860,05/17/19 02:00:00 AM,-9.799,,,,,
1861,05/17/19 06:00:00 AM,-10.075,,,,,
1862,05/17/19 10:00:00 AM,-10.353,,,,,
1863,05/17/19 02:00:00 PM,-10.493,,,,,
1864,05/17/19 06:00:00 PM,-10.353,,,,,
1865,05/17/19 10:00:00 PM,-10.075,,,,,
1866,05/18/19 02:00:00 AM,-10.075,,,,,
1867,05/18/19 06:00:00 AM,-10.214,,,,,
1868,05/18/19 10:00:00 AM,-10.493,,,,,
1869,05/18/19 02:00:00 PM,-10.493,,,,,
1870,05/18/19 06:00:00 PM,-9.937,,,,,
1871,05/18/19 10:00:00 PM,-9.525,,,,,
1872,05/19/19 02:00:00 AM,-9.525,,,,,
1873,05/19/19 06:00:00 AM,-9.799,,,,,
1874,05/19/19 10:00:00 AM,-9.937,,,,,
1875,05/19/19 02:00:00 PM,-9.799,,,,,
1876,05/19/19 06:00:00 PM,-8.182,,,,,
1877,05/19/19 10:00:00 PM,-7.657,,,,,
1878,05/20/19 02:00:00 AM,-8.182,,,,,
1879,05/20/19 06:00:00 AM,-8.580,,,,,
1880,05/20/19 10:00:00 AM,-8.847,,,,,
1881,05/20/19 02:00:00 PM,-8.713,,,,,
1882,05/20/19 06:00:00 PM,-8.314,,,,,
1883,05/20/19 10:00:00 PM,-8.182,,,,,
1884,05/21/19 02:00:00 AM,-8.314,,,,,
1885,05/21/19 06:00:00 AM,-8.580,,,,,
1886,05/21/19 10:00:00 AM,-8.713,,,,,
1887,05/21/19 02:00:00 PM,-7.918,,,,,
1888,05/21/19 06:00:00 PM,-5.620,,,,,
1889,05/21/19 10:00:00 PM,-5.125,,,,,
1890,05/22/19 02:00:00 AM,-5.620,,,,,
1891,05/22/19 06:00:00 AM,-6.373,,,,,
1892,05/22/19 10:00:00 AM,-6.882,,,,,
1893,05/22/19 02:00:00 PM,-5.745,,,,,
1894,05/22/19 06:00:00 PM,-4.152,,,,,
1895,05/22/19 10:00:00 PM,-3.792,,,,,
1896,05/23/19 02:00:00 AM,-4.514,,,,,
1897,05/23/19 06:00:00 AM,-5.125,,,,,
1898,05/23/19 10:00:00 AM,-5.125,,,,,
1899,05/23/19 02:00:00 PM,-4.393,,,,,
1900,05/23/19 06:00:00 PM,-3.553,,,,,
1901,05/23/19 10:00:00 PM,-3.316,,,,,
1902,05/24/19 02:00:00 AM,-3.553,,,,,
1903,05/24/19 06:00:00 AM,-4.272,,,,,
1904,05/24/19 10:00:00 AM,-4.272,,,,,
1905,05/24/19 02:00:00 PM,-3.434,,,,,
1906,05/24/19 06:00:00 PM,-2.844,,,,,
1907,05/24/19 10:00:00 PM,-2.610,,,,,
1908,05/25/19 02:00:00 AM,-2.494,,,,,
1909,05/25/19 06:00:00 AM,-2.610,,,,,
1910,05/25/19 10:00:00 AM,-2.610,,,,,
1911,05/25/19 02:00:00 PM,-2.377,,,,,
1912,05/25/19 06:00:00 PM,-2.145,,,,,
1913,05/25/19 10:00:00 PM,-2.030,,,,,
1914,05/26/19 02:00:00 AM,-2.030,,,,,
1915,05/26/19 06:00:00 AM,-2.030,,,,,
1916,05/26/19 10:00:00 AM,-2.145,,,,,
1917,05/26/19 02:00:00 PM,-2.030,,,,,
1918,05/26/19 06:00:00 PM,-1.799,,,,,
1919,05/26/19 10:00:00 PM,-1.684,,,,,
1920,05/27/19 02:00:00 AM,-1.684,,,,,
1921,05/27/19 06:00:00 AM,-1.684,,,,,
1922,05/27/19 10:00:00 AM,-1.684,,,,,
1923,05/27/19 02:00:00 PM,-0.437,,,,,
1924,05/27/19 06:00:00 PM,-1.228,,,,,
1925,05/27/19 10:00:00 PM,-1.228,,,,,
1926,05/28/19 02:00:00 AM,-1.228,,,,,
1927,05/28/19 06:00:00 AM,-1.228,,,,,
1928,05/28/19 10:00:00 AM,-1.114,,,,,
1929,05/28/19 02:00:00 PM,-1.114,,,,,
1930,05/28/19 06:00:00 PM,-1.001,,,,,
1931,05/28/19 10:00:00 PM,-0.887,,,,,
1932,05/29/19 02:00:00 AM,-0.887,,,,,
1933,05/29/19 06:00:00 AM,-0.887,,,,,
1934,05/29/19 10:00:00 AM,-0.887,,,,,
1935,05/29/19 02:00:00 PM,-0.774,,,,,
1936,05/29/19 06:00:00 PM,-0.774,,,,,
1937,05/29/19 10:00:00 PM,-0.662,,,,,
1938,05/30/19 02:00:00 AM,-0.662,,,,,
1939,05/30/19 06:00:00 AM,-0.662,,,,,
1940,05/30/19 10:00:00 AM,-0.662,,,,,
1941,05/30/19 02:00:00 PM,-0.549,,,,,
1942,05/30/19 06:00:00 PM,-0.549,,,,,
1943,05/30/19 10:00:00 PM,-0.549,,,,,
1944,05/31/19 02:00:00 AM,-0.437,,,,,
1945,05/31/19 06:00:00 AM,-0.437,,,,,
1946,05/31/19 10:00:00 AM,-0.437,,,,,
1947,05/31/19 02:00:00 PM,-0.437,,,,,
1948,05/31/19 06:00:00 PM,-0.437,,,,,
1949,05/31/19 10:00:00 PM,-0.437,,,,,
1950,06/01/19 02:00:00 AM,-0.437,,,,,
1951,06/01/19 06:00:00 AM,-0.437,,,,,
1952,06/01/19 10:00:00 AM,-0.437,,,,,
1953,06/01/19 02:00:00 PM,-0.437,,,,,
1954,06/01/19 06:00:00 PM,-0.325,,,,,
1955,06/01/19 10:00:00 PM,-0.325,,,,,
1956,06/02/19 02:00:00 AM,-0.325,,,,,
1957,06/02/19 06:00:00 AM,-0.325,,,,,
1958,06/02/19 10:00:00 AM,-0.325,,,,,
1959,06/02/19 02:00:00 PM,-0.213,,,,,
1960,06/02/19 06:00:00 PM,-0.213,,,,,
1961,06/02/19 10:00:00 PM,-0.213,,,,,
1962,06/03/19 02:00:00 AM,-0.213,,,,,
1963,06/03/19 06:00:00 AM,-0.213,,,,,
1964,06/03/19 10:00:00 AM,-0.213,,,,,
1965,06/03/19 02:00:00 PM,-0.213,,,,,
1966,06/03/19 06:00:00 PM,-0.213,,,,,
1967,06/03/19 10:00:00 PM,-0.102,,,,,
1968,06/04/19 02:00:00 AM,-0.102,,,,,
1969,06/04/19 06:00:00 AM,-0.102,,,,,
1970,06/04/19 10:00:00 AM,-0.213,,,,,
1971,06/04/19 02:00:00 PM,-0.213,,,,,
1972,06/04/19 06:00:00 PM,-0.102,,,,,
1973,06/04/19 10:00:00 PM,-0.102,,,,,
1974,06/05/19 02:00:00 AM,-0.102,,,,,
1975,06/05/19 06:00:00 AM,-0.102,,,,,
1976,06/05/19 10:00:00 AM,-0.102,,,,,
1977,06/05/19 02:00:00 PM,-0.102,,,,,
1978,06/05/19 06:00:00 PM,-0.102,,,,,
1979,06/05/19 10:00:00 PM,-0.102,,,,,
1980,06/06/19 02:00:00 AM,-0.102,,,,,
1981,06/06/19 06:00:00 AM,-0.102,,,,,
1982,06/06/19 10:00:00 AM,-0.102,,,,,
1983,06/06/19 02:00:00 PM,-0.102,,,,,
1984,06/06/19 06:00:00 PM,-0.102,,,,,
1985,06/06/19 10:00:00 PM,0.010,,,,,
1986,06/07/19 02:00:00 AM,0.010,,,,,
1987,06/07/19 06:00:00 AM,0.010,,,,,
1988,06/07/19 10:00:00 AM,0.121,,,,,
1989,06/07/19 02:00:00 PM,0.453,,,,,
1990,06/07/19 06:00:00 PM,0.893,,,,,
1991,06/07/19 10:00:00 PM,0.893,,,,,
1992,06/08/19 02:00:00 AM,0.453,,,,,
1993,06/08/19 06:00:00 AM,0.232,,,,,
1994,06/08/19 10:00:00 AM,0.674,,,,,
1995,06/08/19 02:00:00 PM,1.548,,,,,
1996,06/08/19 06:00:00 PM,2.195,,,,,
1997,06/08/19 10:00:00 PM,1.980,,,,,
1998,06/09/19 02:00:00 AM,1.112,,,,,
1999,06/09/19 06:00:00 AM,0.563,,,,,
2000,06/09/19 10:00:00 AM,1.221,,,,,
2001,06/09/19 02:00:00 PM,2.517,,,,,
2002,06/09/19 06:00:00 PM,3.578,,,,,
2003,06/09/19 10:00:00 PM,3.367,,,,,
2004,06/10/19 02:00:00 AM,2.195,,,,,
2005,06/10/19 06:00:00 AM,1.330,,,,,
2006,06/10/19 10:00:00 AM,1.112,,,,,
2007,06/10/19 02:00:00 PM,1.439,,,,,
2008,06/10/19 06:00:00 PM,1.764,,,,,
2009,06/10/19 10:00:00 PM,1.872,,,,,
2010,06/11/19 02:00:00 AM,1.656,,,,,
2011,06/11/19 06:00:00 AM,1.439,,,,,
2012,06/11/19 10:00:00 AM,1.330,,,,,
2013,06/11/19 02:00:00 PM,1.656,,,,,
2014,06/11/19 06:00:00 PM,2.088,,,,,
2015,06/11/19 10:00:00 PM,1.980,,,,,
2016,06/12/19 02:00:00 AM,1.656,,,,,
2017,06/12/19 06:00:00 AM,1.439,,,,,
2018,06/12/19 10:00:00 AM,1.439,,,,,
2019,06/12/19 02:00:00 PM,1.656,,,,,
2020,06/12/19 06:00:00 PM,2.410,,,,,
2021,06/12/19 10:00:00 PM,2.410,,,,,
2022,06/13/19 02:00:00 AM,1.980,,,,,
2023,06/13/19 06:00:00 AM,1.764,,,,,
2024,06/13/19 10:00:00 AM,1.980,,,,,
2025,06/13/19 02:00:00 PM,2.624,,,,,
2026,06/13/19 06:00:00 PM,3.261,,,,,
2027,06/13/19 10:00:00 PM,2.837,,,,,
2028,06/14/19 02:00:00 AM,2.410,,,,,
2029,06/14/19 06:00:00 AM,1.980,,,,,
2030,06/14/19 10:00:00 AM,2.517,,,,,
2031,06/14/19 02:00:00 PM,3.998,,,,,
2032,06/14/19 06:00:00 PM,5.347,,,,,
2033,06/14/19 10:00:00 PM,5.141,,,,,
2034,06/15/19 02:00:00 AM,3.683,,,,,
2035,06/15/19 06:00:00 AM,2.730,,,,,
2036,06/15/19 10:00:00 AM,2.624,,,,,
2037,06/15/19 02:00:00 PM,3.367,,,,,
2038,06/15/19 06:00:00 PM,4.207,,,,,
2039,06/15/19 10:00:00 PM,4.623,,,,,
2040,06/16/19 02:00:00 AM,3.788,,,,,
2041,06/16/19 06:00:00 AM,2.943,,,,,
2042,06/16/19 10:00:00 AM,3.155,,,,,
2043,06/16/19 02:00:00 PM,4.934,,,,,
2044,06/16/19 06:00:00 PM,6.064,,,,,
2045,06/16/19 10:00:00 PM,5.655,,,,,
2046,06/17/19 02:00:00 AM,4.623,,,,,
2047,06/17/19 06:00:00 AM,3.683,,,,,
2048,06/17/19 10:00:00 AM,3.472,,,,,
2049,06/17/19 02:00:00 PM,4.207,,,,,
2050,06/17/19 06:00:00 PM,4.311,,,,,
2051,06/17/19 10:00:00 PM,3.893,,,,,
2052,06/18/19 02:00:00 AM,3.261,,,,,
2053,06/18/19 06:00:00 AM,2.730,,,,,
2054,06/18/19 10:00:00 AM,2.837,,,,,
2055,06/18/19 02:00:00 PM,3.683,,,,,
2056,06/18/19 06:00:00 PM,4.102,,,,,
2057,06/18/19 10:00:00 PM,3.998,,,,,
2058,06/19/19 02:00:00 AM,3.367,,,,,
2059,06/19/19 06:00:00 AM,2.517,,,,,
2060,06/19/19 10:00:00 AM,2.730,,,,,
2061,06/19/19 02:00:00 PM,4.311,,,,,
2062,06/19/19 06:00:00 PM,6.775,,,,,
2063,06/19/19 10:00:00 PM,6.978,,,,,
2064,06/20/19 02:00:00 AM,5.347,,,,,
2065,06/20/19 06:00:00 AM,3.998,,,,,
2066,06/20/19 10:00:00 AM,3.683,,,,,
2067,06/20/19 02:00:00 PM,4.623,,,,,
2068,06/20/19 06:00:00 PM,5.860,,,,,
2069,06/20/19 10:00:00 PM,5.655,,,,,
2070,06/21/19 02:00:00 AM,4.102,,,,,
2071,06/21/19 06:00:00 AM,2.730,,,,,
2072,06/21/19 10:00:00 AM,2.837,,,,,
2073,06/21/19 02:00:00 PM,3.683,,,,,
2074,06/21/19 06:00:00 PM,7.682,,,,,
2075,06/21/19 10:00:00 PM,19.282,,,,,
2076,06/22/19 02:00:00 AM,13.942,,,,,
2077,06/22/19 06:00:00 AM,9.571,,,,,
2078,06/22/19 10:00:00 AM,12.304,,,,,
2079,06/22/19 02:00:00 PM,17.950,,,,,
2080,06/22/19 06:00:00 PM,18.996,,,,,
2081,06/22/19 10:00:00 PM,17.950,,,,,
2082,06/22/19 10:02:57 PM,,,Enregistré,,,
2083,06/22/19 10:03:15 PM,,,,Enregistré,,
2084,06/22/19 10:03:21 PM,,,,,Enregistré,Enregistré
