"Titre de tracé : 20156707"
"#","Date Heure, GMT-04:00","Temp., °C (LGR S/N: 20156707, SEN S/N: 20156707)","Coupleur attaché (LGR S/N: 20156707)","Hôte connecté (LGR S/N: 20156707)","Arrêté (LGR S/N: 20156707)","Fin de fichier (LGR S/N: 20156707)"
1,06/21/19 06:00:00 PM,3.261,,,,
2,06/21/19 07:00:00 PM,3.049,,,,
3,06/21/19 08:00:00 PM,2.943,,,,
4,06/21/19 09:00:00 PM,2.837,,,,
5,06/21/19 10:00:00 PM,2.730,,,,
6,06/21/19 11:00:00 PM,2.624,,,,
7,06/22/19 12:00:00 AM,2.517,,,,
8,06/22/19 01:00:00 AM,2.410,,,,
9,06/22/19 02:00:00 AM,2.303,,,,
10,06/22/19 03:00:00 AM,2.195,,,,
11,06/22/19 04:00:00 AM,2.088,,,,
12,06/22/19 05:00:00 AM,1.980,,,,
13,06/22/19 06:00:00 AM,1.872,,,,
14,06/22/19 07:00:00 AM,1.656,,,,
15,06/22/19 08:00:00 AM,1.656,,,,
16,06/22/19 09:00:00 AM,1.548,,,,
17,06/22/19 10:00:00 AM,1.439,,,,
18,06/22/19 11:00:00 AM,1.439,,,,
19,06/22/19 12:00:00 PM,1.330,,,,
20,06/22/19 01:00:00 PM,1.330,,,,
21,06/22/19 02:00:00 PM,1.330,,,,
22,06/22/19 03:00:00 PM,1.439,,,,
23,06/22/19 04:00:00 PM,1.656,,,,
24,06/22/19 05:00:00 PM,1.980,,,,
25,06/22/19 06:00:00 PM,2.195,,,,
26,06/22/19 07:00:00 PM,2.517,,,,
27,06/22/19 08:00:00 PM,2.730,,,,
28,06/22/19 09:00:00 PM,2.837,,,,
29,06/22/19 10:00:00 PM,2.943,,,,
30,06/22/19 11:00:00 PM,3.049,,,,
31,06/23/19 12:00:00 AM,3.049,,,,
32,06/23/19 01:00:00 AM,2.943,,,,
33,06/23/19 02:00:00 AM,2.837,,,,
34,06/23/19 03:00:00 AM,2.730,,,,
35,06/23/19 04:00:00 AM,2.624,,,,
36,06/23/19 05:00:00 AM,2.410,,,,
37,06/23/19 06:00:00 AM,2.303,,,,
38,06/23/19 07:00:00 AM,2.303,,,,
39,06/23/19 08:00:00 AM,2.303,,,,
40,06/23/19 09:00:00 AM,2.303,,,,
41,06/23/19 10:00:00 AM,2.410,,,,
42,06/23/19 11:00:00 AM,2.517,,,,
43,06/23/19 12:00:00 PM,2.730,,,,
44,06/23/19 01:00:00 PM,2.837,,,,
45,06/23/19 02:00:00 PM,3.049,,,,
46,06/23/19 03:00:00 PM,3.261,,,,
47,06/23/19 04:00:00 PM,3.472,,,,
48,06/23/19 05:00:00 PM,3.578,,,,
49,06/23/19 06:00:00 PM,3.578,,,,
50,06/23/19 07:00:00 PM,3.472,,,,
51,06/23/19 08:00:00 PM,3.367,,,,
52,06/23/19 09:00:00 PM,3.155,,,,
53,06/23/19 10:00:00 PM,3.049,,,,
54,06/23/19 11:00:00 PM,2.837,,,,
55,06/24/19 12:00:00 AM,2.730,,,,
56,06/24/19 01:00:00 AM,2.517,,,,
57,06/24/19 02:00:00 AM,2.410,,,,
58,06/24/19 03:00:00 AM,2.303,,,,
59,06/24/19 04:00:00 AM,2.195,,,,
60,06/24/19 05:00:00 AM,1.980,,,,
61,06/24/19 06:00:00 AM,1.872,,,,
62,06/24/19 07:00:00 AM,1.764,,,,
63,06/24/19 08:00:00 AM,1.656,,,,
64,06/24/19 09:00:00 AM,1.548,,,,
65,06/24/19 10:00:00 AM,1.548,,,,
66,06/24/19 11:00:00 AM,1.548,,,,
67,06/24/19 12:00:00 PM,1.764,,,,
68,06/24/19 01:00:00 PM,1.980,,,,
69,06/24/19 02:00:00 PM,2.195,,,,
70,06/24/19 03:00:00 PM,2.410,,,,
71,06/24/19 04:00:00 PM,2.624,,,,
72,06/24/19 05:00:00 PM,2.943,,,,
73,06/24/19 06:00:00 PM,3.261,,,,
74,06/24/19 07:00:00 PM,3.578,,,,
75,06/24/19 08:00:00 PM,3.788,,,,
76,06/24/19 09:00:00 PM,3.893,,,,
77,06/24/19 10:00:00 PM,3.893,,,,
78,06/24/19 11:00:00 PM,3.788,,,,
79,06/25/19 12:00:00 AM,3.578,,,,
80,06/25/19 01:00:00 AM,3.261,,,,
81,06/25/19 02:00:00 AM,3.049,,,,
82,06/25/19 03:00:00 AM,2.730,,,,
83,06/25/19 04:00:00 AM,2.517,,,,
84,06/25/19 05:00:00 AM,2.303,,,,
85,06/25/19 06:00:00 AM,2.195,,,,
86,06/25/19 07:00:00 AM,2.088,,,,
87,06/25/19 08:00:00 AM,2.088,,,,
88,06/25/19 09:00:00 AM,2.195,,,,
89,06/25/19 10:00:00 AM,2.410,,,,
90,06/25/19 11:00:00 AM,2.624,,,,
91,06/25/19 12:00:00 PM,3.049,,,,
92,06/25/19 01:00:00 PM,3.472,,,,
93,06/25/19 02:00:00 PM,3.893,,,,
94,06/25/19 03:00:00 PM,4.207,,,,
95,06/25/19 04:00:00 PM,4.519,,,,
96,06/25/19 05:00:00 PM,4.727,,,,
97,06/25/19 06:00:00 PM,4.727,,,,
98,06/25/19 07:00:00 PM,4.831,,,,
99,06/25/19 08:00:00 PM,4.934,,,,
100,06/25/19 09:00:00 PM,5.037,,,,
101,06/25/19 10:00:00 PM,5.141,,,,
102,06/25/19 11:00:00 PM,5.037,,,,
103,06/26/19 12:00:00 AM,4.934,,,,
104,06/26/19 01:00:00 AM,4.831,,,,
105,06/26/19 02:00:00 AM,4.623,,,,
106,06/26/19 03:00:00 AM,4.415,,,,
107,06/26/19 04:00:00 AM,4.207,,,,
108,06/26/19 05:00:00 AM,3.998,,,,
109,06/26/19 06:00:00 AM,3.788,,,,
110,06/26/19 07:00:00 AM,3.683,,,,
111,06/26/19 08:00:00 AM,3.578,,,,
112,06/26/19 09:00:00 AM,3.683,,,,
113,06/26/19 10:00:00 AM,3.788,,,,
114,06/26/19 11:00:00 AM,3.893,,,,
115,06/26/19 12:00:00 PM,3.998,,,,
116,06/26/19 01:00:00 PM,4.311,,,,
117,06/26/19 02:00:00 PM,4.623,,,,
118,06/26/19 03:00:00 PM,5.037,,,,
119,06/26/19 04:00:00 PM,5.450,,,,
120,06/26/19 05:00:00 PM,5.860,,,,
121,06/26/19 06:00:00 PM,6.268,,,,
122,06/26/19 07:00:00 PM,6.573,,,,
123,06/26/19 08:00:00 PM,6.877,,,,
124,06/26/19 09:00:00 PM,6.978,,,,
125,06/26/19 10:00:00 PM,7.079,,,,
126,06/26/19 11:00:00 PM,6.978,,,,
127,06/27/19 12:00:00 AM,6.775,,,,
128,06/27/19 01:00:00 AM,6.471,,,,
129,06/27/19 02:00:00 AM,6.166,,,,
130,06/27/19 03:00:00 AM,5.962,,,,
131,06/27/19 04:00:00 AM,5.655,,,,
132,06/27/19 05:00:00 AM,5.450,,,,
133,06/27/19 06:00:00 AM,5.244,,,,
134,06/27/19 07:00:00 AM,5.037,,,,
135,06/27/19 08:00:00 AM,4.934,,,,
136,06/27/19 09:00:00 AM,4.831,,,,
137,06/27/19 10:00:00 AM,4.831,,,,
138,06/27/19 11:00:00 AM,4.934,,,,
139,06/27/19 12:00:00 PM,5.141,,,,
140,06/27/19 01:00:00 PM,5.347,,,,
141,06/27/19 02:00:00 PM,5.552,,,,
142,06/27/19 03:00:00 PM,5.860,,,,
143,06/27/19 04:00:00 PM,6.064,,,,
144,06/27/19 05:00:00 PM,6.370,,,,
145,06/27/19 06:00:00 PM,6.674,,,,
146,06/27/19 07:00:00 PM,6.978,,,,
147,06/27/19 08:00:00 PM,7.079,,,,
148,06/27/19 09:00:00 PM,7.179,,,,
149,06/27/19 10:00:00 PM,7.280,,,,
150,06/27/19 11:00:00 PM,7.179,,,,
151,06/28/19 12:00:00 AM,7.079,,,,
152,06/28/19 01:00:00 AM,6.775,,,,
153,06/28/19 02:00:00 AM,6.573,,,,
154,06/28/19 03:00:00 AM,6.268,,,,
155,06/28/19 04:00:00 AM,5.962,,,,
156,06/28/19 05:00:00 AM,5.757,,,,
157,06/28/19 06:00:00 AM,5.552,,,,
158,06/28/19 07:00:00 AM,5.347,,,,
159,06/28/19 08:00:00 AM,5.244,,,,
160,06/28/19 09:00:00 AM,5.141,,,,
161,06/28/19 10:00:00 AM,5.141,,,,
162,06/28/19 11:00:00 AM,5.141,,,,
163,06/28/19 12:00:00 PM,5.141,,,,
164,06/28/19 01:00:00 PM,5.244,,,,
165,06/28/19 02:00:00 PM,5.347,,,,
166,06/28/19 03:00:00 PM,5.347,,,,
167,06/28/19 04:00:00 PM,5.450,,,,
168,06/28/19 05:00:00 PM,5.552,,,,
169,06/28/19 06:00:00 PM,5.655,,,,
170,06/28/19 07:00:00 PM,5.757,,,,
171,06/28/19 08:00:00 PM,5.757,,,,
172,06/28/19 09:00:00 PM,5.757,,,,
173,06/28/19 10:00:00 PM,5.757,,,,
174,06/28/19 11:00:00 PM,5.552,,,,
175,06/29/19 12:00:00 AM,5.450,,,,
176,06/29/19 01:00:00 AM,5.347,,,,
177,06/29/19 02:00:00 AM,5.141,,,,
178,06/29/19 03:00:00 AM,5.037,,,,
179,06/29/19 04:00:00 AM,4.831,,,,
180,06/29/19 05:00:00 AM,4.623,,,,
181,06/29/19 06:00:00 AM,4.623,,,,
182,06/29/19 07:00:00 AM,4.519,,,,
183,06/29/19 08:00:00 AM,4.519,,,,
184,06/29/19 09:00:00 AM,4.519,,,,
185,06/29/19 10:00:00 AM,4.623,,,,
186,06/29/19 11:00:00 AM,4.727,,,,
