"Titre de tracé : 20151585"
"#","Date Heure, GMT-04:00","Temp., °C (LGR S/N: 20151585, SEN S/N: 20151585)","Coupleur détaché (LGR S/N: 20151585)","Coupleur attaché (LGR S/N: 20151585)","Hôte connecté (LGR S/N: 20151585)","Arrêté (LGR S/N: 20151585)","Fin de fichier (LGR S/N: 20151585)"
1081,07/21/19 08:53:18 PM,6.775,,,,,
1082,07/21/19 09:23:18 PM,6.573,,,,,
1083,07/21/19 09:53:18 PM,6.370,,,,,
1084,07/21/19 10:23:18 PM,6.166,,,,,
1085,07/21/19 10:53:18 PM,5.962,,,,,
1086,07/21/19 11:23:18 PM,5.655,,,,,
1087,07/21/19 11:53:18 PM,5.347,,,,,
1088,07/22/19 12:23:18 AM,5.037,,,,,
1089,07/22/19 12:53:18 AM,4.831,,,,,
1090,07/22/19 01:23:18 AM,4.727,,,,,
1091,07/22/19 01:53:18 AM,4.519,,,,,
1092,07/22/19 02:23:18 AM,4.311,,,,,
1093,07/22/19 02:53:18 AM,3.998,,,,,
1094,07/22/19 03:23:18 AM,3.788,,,,,
1095,07/22/19 03:53:18 AM,3.683,,,,,
1096,07/22/19 04:23:18 AM,3.472,,,,,
1097,07/22/19 04:53:18 AM,3.578,,,,,
1098,07/22/19 05:23:18 AM,3.472,,,,,
1099,07/22/19 05:53:18 AM,3.261,,,,,
1100,07/22/19 06:23:18 AM,3.261,,,,,
1101,07/22/19 06:53:18 AM,3.367,,,,,
1102,07/22/19 07:23:18 AM,3.367,,,,,
1103,07/22/19 07:53:18 AM,3.578,,,,,
1104,07/22/19 08:23:18 AM,3.893,,,,,
1105,07/22/19 08:53:18 AM,4.207,,,,,
1106,07/22/19 09:23:18 AM,4.623,,,,,
1107,07/22/19 09:53:18 AM,5.037,,,,,
1108,07/22/19 10:23:18 AM,5.244,,,,,
1109,07/22/19 10:53:18 AM,5.552,,,,,
1110,07/22/19 11:23:18 AM,5.860,,,,,
1111,07/22/19 11:53:18 AM,6.064,,,,,
1112,07/22/19 12:23:18 PM,6.471,,,,,
1113,07/22/19 12:53:18 PM,6.674,,,,,
1114,07/22/19 01:23:18 PM,6.978,,,,,
1115,07/22/19 01:53:18 PM,7.179,,,,,
1116,07/22/19 02:23:18 PM,7.381,,,,,
1117,07/22/19 02:53:18 PM,7.481,,,,,
1118,07/22/19 03:23:18 PM,7.582,,,,,
1119,07/22/19 03:53:18 PM,7.582,,,,,
1120,07/22/19 04:23:18 PM,7.481,,,,,
1121,07/22/19 04:53:18 PM,7.381,,,,,
1122,07/22/19 05:23:18 PM,7.481,,,,,
1123,07/22/19 05:53:18 PM,7.381,,,,,
1124,07/22/19 06:23:18 PM,7.280,,,,,
1125,07/22/19 06:53:18 PM,7.179,,,,,
1126,07/22/19 07:23:18 PM,7.079,,,,,
1127,07/22/19 07:53:18 PM,6.978,,,,,
1128,07/22/19 08:23:18 PM,6.775,,,,,
1129,07/22/19 08:53:18 PM,6.573,,,,,
1130,07/22/19 09:23:18 PM,6.370,,,,,
1131,07/22/19 09:53:18 PM,6.064,,,,,
1132,07/22/19 10:23:18 PM,5.757,,,,,
1133,07/22/19 10:53:18 PM,5.450,,,,,
1134,07/22/19 11:23:18 PM,5.141,,,,,
1135,07/22/19 11:53:18 PM,4.831,,,,,
1136,07/23/19 12:23:18 AM,4.623,,,,,
1137,07/23/19 12:53:18 AM,4.415,,,,,
1138,07/23/19 01:23:18 AM,4.207,,,,,
1139,07/23/19 01:53:18 AM,3.998,,,,,
1140,07/23/19 02:23:18 AM,3.788,,,,,
1141,07/23/19 02:53:18 AM,3.683,,,,,
1142,07/23/19 03:23:18 AM,3.472,,,,,
1143,07/23/19 03:53:18 AM,3.367,,,,,
1144,07/23/19 04:23:18 AM,3.155,,,,,
1145,07/23/19 04:53:18 AM,3.049,,,,,
1146,07/23/19 05:23:18 AM,2.943,,,,,
1147,07/23/19 05:53:18 AM,2.837,,,,,
1148,07/23/19 06:23:18 AM,2.730,,,,,
1149,07/23/19 06:53:18 AM,2.730,,,,,
1150,07/23/19 07:23:18 AM,2.624,,,,,
1151,07/23/19 07:53:18 AM,2.624,,,,,
1152,07/23/19 08:23:18 AM,2.517,,,,,
1153,07/23/19 08:53:18 AM,2.517,,,,,
1154,07/23/19 09:23:18 AM,2.517,,,,,
1155,07/23/19 09:53:18 AM,2.410,,,,,
1156,07/23/19 10:23:18 AM,2.410,,,,,
1157,07/23/19 10:53:18 AM,2.410,,,,,
1158,07/23/19 11:23:18 AM,2.410,,,,,
1159,07/23/19 11:53:18 AM,2.303,,,,,
1160,07/23/19 12:23:18 PM,2.303,,,,,
1161,07/23/19 12:53:18 PM,2.303,,,,,
1162,07/23/19 01:23:18 PM,2.195,,,,,
1163,07/23/19 01:53:18 PM,2.195,,,,,
1164,07/23/19 02:23:18 PM,2.195,,,,,
1165,07/23/19 02:53:18 PM,2.195,,,,,
1166,07/23/19 03:23:18 PM,2.088,,,,,
1167,07/23/19 03:53:18 PM,2.088,,,,,
1168,07/23/19 04:23:18 PM,1.980,,,,,
1169,07/23/19 04:53:18 PM,2.195,,,,,
1170,07/23/19 05:23:18 PM,4.623,,,,,
1171,07/23/19 05:53:18 PM,15.091,,,,,
1172,07/23/19 06:23:18 PM,18.426,,,,,
1173,07/23/19 06:53:18 PM,19.662,,,,,
1174,07/23/19 07:23:18 PM,20.234,,,,,
1175,07/23/19 07:53:18 PM,20.710,,,,,
1176,07/23/19 08:23:18 PM,20.615,,,,,
1177,07/23/19 08:53:18 PM,20.519,,,,,
1178,07/23/19 09:23:18 PM,19.758,,,,,
1179,07/23/19 09:53:18 PM,18.996,,,,,
1180,07/23/19 10:23:18 PM,18.331,,,,,
1181,07/23/19 10:53:18 PM,17.760,,,,,
1182,07/23/19 11:23:18 PM,17.284,,,,,
1183,07/23/19 11:53:18 PM,16.713,,,,,
1184,07/24/19 12:23:18 AM,15.951,,,,,
1185,07/24/19 12:53:18 AM,15.282,,,,,
1186,07/24/19 01:23:18 AM,14.709,,,,,
1187,07/24/19 01:53:18 AM,14.038,,,,,
1188,07/24/19 02:23:18 AM,13.365,,,,,
1189,07/24/19 02:53:18 AM,12.883,,,,,
1190,07/24/19 03:23:18 AM,12.304,,,,,
1191,07/24/19 03:53:18 AM,11.916,,,,,
1192,07/24/19 04:23:18 AM,11.431,,,,,
1193,07/24/19 04:53:18 AM,11.041,,,,,
1194,07/24/19 05:23:18 AM,10.748,,,,,
1195,07/24/19 05:53:18 AM,10.553,,,,,
1196,07/24/19 06:23:18 AM,10.357,,,,,
1197,07/24/19 06:53:18 AM,10.161,,,,,
1198,07/24/19 07:23:18 AM,10.259,,,,,
1199,07/24/19 07:53:18 AM,11.528,,,,,
1200,07/24/19 08:23:18 AM,13.558,,,,,
1201,07/24/19 08:53:18 AM,15.569,,,,,
1202,07/24/19 09:23:18 AM,17.094,,,,,
1203,07/24/19 09:53:18 AM,18.426,,,,,
1204,07/24/19 10:23:18 AM,19.187,,,,,
1205,07/24/19 10:53:18 AM,19.662,,,,,
1206,07/24/19 11:23:18 AM,19.662,,,,,
1207,07/24/19 11:53:18 AM,19.758,,,,,
1208,07/24/19 12:23:18 PM,20.043,,,,,
1209,07/24/19 12:53:18 PM,19.948,,,,,
1210,07/24/19 01:23:18 PM,19.758,,,,,
1211,07/24/19 01:53:18 PM,19.377,,,,,
1212,07/24/19 02:23:18 PM,19.187,,,,,
1213,07/24/19 02:53:18 PM,18.045,,,,,
1214,07/24/19 03:23:18 PM,17.665,,,,,
1215,07/24/19 03:53:18 PM,17.665,,,,,
1216,07/24/19 04:23:18 PM,17.665,,,,,
1217,07/24/19 04:53:18 PM,17.475,,,,,
1218,07/24/19 05:23:18 PM,17.284,,,,,
1219,07/24/19 05:53:18 PM,17.094,,,,,
1220,07/24/19 06:23:18 PM,16.903,,,,,
1221,07/24/19 06:53:18 PM,16.523,,,,,
1222,07/24/19 07:23:18 PM,16.999,,,,,
1223,07/24/19 07:53:18 PM,18.045,,,,,
1224,07/24/19 08:23:18 PM,18.996,,,,,
1225,07/24/19 08:53:18 PM,19.472,,,,,
1226,07/24/19 09:23:18 PM,19.853,,,,,
1227,07/24/19 09:53:18 PM,20.329,,,,,
1228,07/24/19 10:23:18 PM,20.901,,,,,
1229,07/24/19 10:53:18 PM,21.282,,,,,
1230,07/24/19 11:23:18 PM,21.378,,,,,
1231,07/24/19 11:53:18 PM,21.473,,,,,
1232,07/25/19 12:23:18 AM,21.091,,,,,
1233,07/25/19 12:53:18 AM,20.138,,,,,
1234,07/25/19 01:23:18 AM,19.092,,,,,
1235,07/25/19 01:53:18 AM,18.331,,,,,
1236,07/25/19 02:23:18 AM,17.570,,,,,
1237,07/25/19 02:53:18 AM,16.903,,,,,
1238,07/25/19 03:23:18 AM,16.237,,,,,
1239,07/25/19 03:53:18 AM,15.664,,,,,
1240,07/25/19 04:23:18 AM,15.187,,,,,
1241,07/25/19 04:53:18 AM,14.709,,,,,
1242,07/25/19 05:23:18 AM,14.230,,,,,
1243,07/25/19 05:53:18 AM,13.846,,,,,
1244,07/25/19 06:23:18 AM,13.461,,,,,
1245,07/25/19 06:53:18 AM,13.173,,,,,
1246,07/25/19 07:23:18 AM,13.076,,,,,
1247,07/25/19 07:53:18 AM,13.846,,,,,
1248,07/25/19 08:23:18 AM,14.804,,,,,
1249,07/25/19 08:53:18 AM,15.951,,,,,
1250,07/25/19 09:23:18 AM,16.618,,,,,
1251,07/25/19 09:53:18 AM,16.999,,,,,
1252,07/25/19 10:23:18 AM,17.189,,,,,
1253,07/25/19 10:53:18 AM,17.475,,,,,
1254,07/25/19 11:23:18 AM,17.665,,,,,
1255,07/25/19 11:53:18 AM,17.855,,,,,
1256,07/25/19 12:23:18 PM,18.236,,,,,
1257,07/25/19 12:53:18 PM,18.521,,,,,
1258,07/25/19 01:23:18 PM,18.521,,,,,
1259,07/25/19 01:53:18 PM,18.711,,,,,
1260,07/25/19 02:23:18 PM,18.616,,,,,
1261,07/25/19 02:53:18 PM,18.236,,,,,
1262,07/25/19 03:23:18 PM,18.426,,,,,
1263,07/25/19 03:53:18 PM,18.711,,,,,
1264,07/25/19 04:23:18 PM,18.901,,,,,
1265,07/25/19 04:53:18 PM,19.092,,,,,
1266,07/25/19 05:23:18 PM,19.282,,,,,
1267,07/25/19 05:53:18 PM,19.472,,,,,
1268,07/25/19 06:23:18 PM,19.662,,,,,
1269,07/25/19 06:53:18 PM,19.758,,,,,
1270,07/25/19 07:23:18 PM,19.758,,,,,
1271,07/25/19 07:53:18 PM,20.043,,,,,
1272,07/25/19 08:23:18 PM,20.329,,,,,
1273,07/25/19 08:53:18 PM,20.615,,,,,
1274,07/25/19 09:23:18 PM,20.615,,,,,
1275,07/25/19 09:53:18 PM,20.519,,,,,
1276,07/25/19 10:23:18 PM,20.519,,,,,
1277,07/25/19 10:53:18 PM,20.519,,,,,
1278,07/25/19 11:23:18 PM,20.424,,,,,
1279,07/25/19 11:53:18 PM,20.329,,,,,
1280,07/26/19 12:23:18 AM,19.948,,,,,
1281,07/26/19 12:53:18 AM,19.282,,,,,
1282,07/26/19 01:23:18 AM,18.521,,,,,
1283,07/26/19 01:53:18 AM,17.760,,,,,
1284,07/26/19 02:23:18 AM,16.999,,,,,
1285,07/26/19 02:53:18 AM,16.427,,,,,
1286,07/26/19 03:23:18 AM,15.855,,,,,
1287,07/26/19 03:53:18 AM,15.378,,,,,
1288,07/26/19 04:23:18 AM,14.996,,,,,
1289,07/26/19 04:53:18 AM,14.613,,,,,
1290,07/26/19 05:23:18 AM,14.230,,,,,
1291,07/26/19 05:53:18 AM,13.846,,,,,
1292,07/26/19 06:23:18 AM,13.750,,,,,
1293,07/26/19 06:53:18 AM,13.558,,,,,
1294,07/26/19 07:23:18 AM,13.365,,,,,
1295,07/26/19 07:53:18 AM,13.558,,,,,
1296,07/26/19 08:23:18 AM,13.942,,,,,
1297,07/26/19 08:53:18 AM,14.421,,,,,
1298,07/26/19 09:23:18 AM,14.900,,,,,
1299,07/26/19 09:53:18 AM,15.187,,,,,
1300,07/26/19 10:23:18 AM,15.378,,,,,
1301,07/26/19 10:53:18 AM,15.473,,,,,
1302,07/26/19 11:23:18 AM,15.473,,,,,
1303,07/26/19 11:53:18 AM,15.569,,,,,
1304,07/26/19 12:23:18 PM,15.664,,,,,
1305,07/26/19 12:53:18 PM,15.760,,,,,
1306,07/26/19 01:23:18 PM,15.855,,,,,
1307,07/26/19 01:53:18 PM,15.951,,,,,
1308,07/26/19 02:23:18 PM,16.141,,,,,
1309,07/26/19 02:53:18 PM,16.237,,,,,
1310,07/26/19 03:23:18 PM,16.332,,,,,
1311,07/26/19 03:53:18 PM,16.427,,,,,
1312,07/26/19 04:23:18 PM,16.618,,,,,
1313,07/26/19 04:53:18 PM,16.903,,,,,
1314,07/26/19 05:23:18 PM,17.189,,,,,
1315,07/26/19 05:53:18 PM,17.379,,,,,
1316,07/26/19 06:23:18 PM,17.475,,,,,
1317,07/26/19 06:53:18 PM,17.475,,,,,
1318,07/26/19 07:23:18 PM,17.475,,,,,
1319,07/26/19 07:53:18 PM,17.665,,,,,
1320,07/26/19 08:23:18 PM,17.855,,,,,
1321,07/26/19 08:53:18 PM,17.950,,,,,
1322,07/26/19 09:23:18 PM,18.045,,,,,
1323,07/26/19 09:53:18 PM,17.760,,,,,
1324,07/26/19 10:23:18 PM,17.379,,,,,
1325,07/26/19 10:53:18 PM,17.094,,,,,
1326,07/26/19 11:23:18 PM,16.808,,,,,
1327,07/26/19 11:53:18 PM,16.713,,,,,
1328,07/27/19 12:23:18 AM,16.713,,,,,
1329,07/27/19 12:53:18 AM,16.618,,,,,
1330,07/27/19 01:23:18 AM,16.332,,,,,
1331,07/27/19 01:53:18 AM,15.951,,,,,
1332,07/27/19 02:23:18 AM,15.473,,,,,
1333,07/27/19 02:53:18 AM,14.996,,,,,
1334,07/27/19 03:23:18 AM,14.421,,,,,
1335,07/27/19 03:53:18 AM,13.942,,,,,
1336,07/27/19 04:23:18 AM,13.365,,,,,
1337,07/27/19 04:53:18 AM,12.883,,,,,
1338,07/27/19 05:23:18 AM,12.497,,,,,
1339,07/27/19 05:53:18 AM,12.207,,,,,
1340,07/27/19 06:23:18 AM,12.013,,,,,
1341,07/27/19 06:53:18 AM,11.819,,,,,
1342,07/27/19 07:23:18 AM,11.625,,,,,
1343,07/27/19 07:53:18 AM,11.431,,,,,
1344,07/27/19 08:23:18 AM,11.431,,,,,
1345,07/27/19 08:53:18 AM,11.722,,,,,
1346,07/27/19 09:23:18 AM,12.207,,,,,
1347,07/27/19 09:53:18 AM,12.883,,,,,
1348,07/27/19 10:23:18 AM,13.461,,,,,
1349,07/27/19 10:53:18 AM,14.230,,,,,
1350,07/27/19 11:23:18 AM,14.900,,,,,
1351,07/27/19 11:53:18 AM,15.760,,,,,
1352,07/27/19 12:23:18 PM,16.523,,,,,
1353,07/27/19 12:53:18 PM,17.094,,,,,
1354,07/27/19 01:23:18 PM,17.570,,,,,
1355,07/27/19 01:53:18 PM,17.950,,,,,
1356,07/27/19 02:23:18 PM,18.331,,,,,
1357,07/27/19 02:53:18 PM,18.711,,,,,
1358,07/27/19 03:23:18 PM,18.901,,,,,
1359,07/27/19 03:53:18 PM,19.282,,,,,
1360,07/27/19 04:23:18 PM,19.758,,,,,
1361,07/27/19 04:53:18 PM,20.138,,,,,
1362,07/27/19 05:23:18 PM,20.519,,,,,
1363,07/27/19 05:53:18 PM,20.901,,,,,
1364,07/27/19 06:23:18 PM,21.187,,,,,
1365,07/27/19 06:53:18 PM,21.378,,,,,
1366,07/27/19 07:23:18 PM,22.908,,,,,
1367,07/27/19 07:47:34 PM,,,Enregistré,Enregistré,,
1368,07/27/19 07:47:41 PM,,,,,Enregistré,Enregistré
