"Titre de tracé : 20151587"
"#","Date Heure, GMT-04:00","Temp., °C (LGR S/N: 20151587, SEN S/N: 20151587)","Coupleur attaché (LGR S/N: 20151587)","Hôte connecté (LGR S/N: 20151587)","Arrêté (LGR S/N: 20151587)","Fin de fichier (LGR S/N: 20151587)"
1,06/21/19 06:00:00 PM,8.382,,,,
2,06/21/19 07:00:00 PM,7.280,,,,
3,06/21/19 08:00:00 PM,9.965,,,,
4,06/21/19 09:00:00 PM,11.041,,,,
5,06/21/19 10:00:00 PM,18.521,,,,
6,06/21/19 11:00:00 PM,19.567,,,,
7,06/22/19 12:00:00 AM,17.665,,,,
8,06/22/19 01:00:00 AM,16.046,,,,
9,06/22/19 02:00:00 AM,14.613,,,,
10,06/22/19 03:00:00 AM,13.173,,,,
11,06/22/19 04:00:00 AM,11.819,,,,
12,06/22/19 05:00:00 AM,10.748,,,,
13,06/22/19 06:00:00 AM,9.866,,,,
14,06/22/19 07:00:00 AM,9.077,,,,
15,06/22/19 08:00:00 AM,8.581,,,,
16,06/22/19 09:00:00 AM,9.373,,,,
17,06/22/19 10:00:00 AM,10.553,,,,
18,06/22/19 11:00:00 AM,11.139,,,,
19,06/22/19 12:00:00 PM,8.779,,,,
20,06/22/19 01:00:00 PM,6.064,,,,
21,06/22/19 02:00:00 PM,11.819,,,,
22,06/22/19 03:00:00 PM,7.481,,,,
23,06/22/19 04:00:00 PM,7.280,,,,
24,06/22/19 05:00:00 PM,15.473,,,,
25,06/22/19 06:00:00 PM,18.426,,,,
26,06/22/19 07:00:00 PM,19.377,,,,
27,06/22/19 08:00:00 PM,20.043,,,,
28,06/22/19 09:00:00 PM,18.996,,,,
29,06/22/19 10:00:00 PM,18.521,,,,
30,06/22/19 11:00:00 PM,19.377,,,,
31,06/23/19 12:00:00 AM,18.140,,,,
32,06/23/19 01:00:00 AM,16.523,,,,
33,06/23/19 02:00:00 AM,15.378,,,,
34,06/23/19 03:00:00 AM,14.421,,,,
35,06/23/19 04:00:00 AM,13.558,,,,
36,06/23/19 05:00:00 AM,12.883,,,,
37,06/23/19 06:00:00 AM,12.304,,,,
38,06/23/19 07:00:00 AM,11.916,,,,
39,06/23/19 08:00:00 AM,12.207,,,,
40,06/23/19 09:00:00 AM,10.455,,,,
41,06/23/19 10:00:00 AM,9.866,,,,
42,06/23/19 11:00:00 AM,10.063,,,,
43,06/23/19 12:00:00 PM,12.787,,,,
44,06/23/19 01:00:00 PM,14.134,,,,
45,06/23/19 02:00:00 PM,12.497,,,,
46,06/23/19 03:00:00 PM,7.280,,,,
47,06/23/19 04:00:00 PM,7.179,,,,
48,06/23/19 05:00:00 PM,6.877,,,,
49,06/23/19 06:00:00 PM,6.573,,,,
50,06/23/19 07:00:00 PM,6.166,,,,
51,06/23/19 08:00:00 PM,5.860,,,,
52,06/23/19 09:00:00 PM,5.450,,,,
53,06/23/19 10:00:00 PM,5.244,,,,
54,06/23/19 11:00:00 PM,4.934,,,,
