"Titre de tracé : 2368266"
"#","Date Heure, GMT-04:00","Temp., °C (LGR S/N: 2368266, SEN S/N: 2368266)","Pile défectueuse (LGR S/N: 2368266)","Coupleur attaché (LGR S/N: 2368266)","Hôte connecté (LGR S/N: 2368266)","Arrêté (LGR S/N: 2368266)","Fin de fichier (LGR S/N: 2368266)"
1,07/11/18 06:00:00 AM,9.472,,,,,
2,07/11/18 08:00:00 AM,12.690,,,,,
3,07/11/18 10:00:00 AM,10.944,,,,,
4,07/11/18 12:00:00 PM,15.569,,,,,
5,07/11/18 02:00:00 PM,15.664,,,,,
6,07/11/18 04:00:00 PM,14.613,,,,,
7,07/11/18 06:00:00 PM,12.980,,,,,
8,07/11/18 08:00:00 PM,11.139,,,,,
9,07/11/18 10:00:00 PM,9.866,,,,,
10,07/12/18 12:00:00 AM,9.077,,,,,
11,07/12/18 02:00:00 AM,7.280,,,,,
12,07/12/18 04:00:00 AM,6.268,,,,,
13,07/12/18 06:00:00 AM,6.471,,,,,
14,07/12/18 08:00:00 AM,7.481,,,,,
15,07/12/18 10:00:00 AM,8.282,,,,,
16,07/12/18 12:00:00 PM,8.978,,,,,
17,07/12/18 02:00:00 PM,8.978,,,,,
18,07/12/18 04:00:00 PM,10.259,,,,,
19,07/12/18 06:00:00 PM,10.651,,,,,
20,07/12/18 08:00:00 PM,10.259,,,,,
21,07/12/18 10:00:00 PM,6.877,,,,,
22,07/13/18 12:00:00 AM,5.244,,,,,
23,07/13/18 02:00:00 AM,4.623,,,,,
24,07/13/18 04:00:00 AM,3.893,,,,,
25,07/13/18 06:00:00 AM,3.472,,,,,
26,07/13/18 08:00:00 AM,3.261,,,,,
27,07/13/18 10:00:00 AM,3.683,,,,,
28,07/13/18 12:00:00 PM,6.370,,,,,
29,07/13/18 02:00:00 PM,7.882,,,,,
30,07/13/18 04:00:00 PM,28.159,,,,,
31,07/13/18 06:00:00 PM,20.805,,,,,
32,07/13/18 08:00:00 PM,5.962,,,,,
33,07/13/18 10:00:00 PM,5.655,,,,,
34,07/14/18 12:00:00 AM,5.141,,,,,
35,07/14/18 02:00:00 AM,4.519,,,,,
36,07/14/18 04:00:00 AM,3.893,,,,,
37,07/14/18 06:00:00 AM,3.578,,,,,
38,07/14/18 08:00:00 AM,3.893,,,,,
39,07/14/18 10:00:00 AM,4.934,,,,,
40,07/14/18 12:00:00 PM,6.166,,,,,
41,07/14/18 02:00:00 PM,7.280,,,,,
42,07/14/18 04:00:00 PM,7.782,,,,,
43,07/14/18 06:00:00 PM,7.280,,,,,
44,07/14/18 08:00:00 PM,7.079,,,,,
45,07/14/18 10:00:00 PM,6.877,,,,,
46,07/15/18 12:00:00 AM,6.370,,,,,
47,07/15/18 02:00:00 AM,5.860,,,,,
48,07/15/18 04:00:00 AM,5.244,,,,,
49,07/15/18 06:00:00 AM,5.037,,,,,
50,07/15/18 08:00:00 AM,5.037,,,,,
51,07/15/18 10:00:00 AM,5.141,,,,,
52,07/15/18 12:00:00 PM,5.450,,,,,
53,07/15/18 02:00:00 PM,5.860,,,,,
54,07/15/18 04:00:00 PM,6.471,,,,,
55,07/15/18 06:00:00 PM,6.978,,,,,
56,07/15/18 08:00:00 PM,6.674,,,,,
57,07/15/18 10:00:00 PM,6.268,,,,,
58,07/16/18 12:00:00 AM,5.450,,,,,
59,07/16/18 02:00:00 AM,4.727,,,,,
60,07/16/18 04:00:00 AM,4.102,,,,,
61,07/16/18 06:00:00 AM,3.998,,,,,
62,07/16/18 08:00:00 AM,4.102,,,,,
63,07/16/18 10:00:00 AM,4.519,,,,,
64,07/16/18 12:00:00 PM,6.064,,,,,
65,07/16/18 02:00:00 PM,6.877,,,,,
66,07/16/18 04:00:00 PM,7.682,,,,,
67,07/16/18 06:00:00 PM,7.682,,,,,
68,07/16/18 08:00:00 PM,7.179,,,,,
69,07/16/18 10:00:00 PM,6.978,,,,,
70,07/17/18 12:00:00 AM,6.674,,,,,
71,07/17/18 02:00:00 AM,5.962,,,,,
72,07/17/18 04:00:00 AM,5.244,,,,,
73,07/17/18 06:00:00 AM,4.727,,,,,
74,07/17/18 08:00:00 AM,5.244,,,,,
75,07/17/18 10:00:00 AM,6.877,,,,,
76,07/17/18 12:00:00 PM,8.680,,,,,
77,07/17/18 02:00:00 PM,9.571,,,,,
78,07/17/18 04:00:00 PM,10.553,,,,,
79,07/17/18 06:00:00 PM,11.041,,,,,
80,07/17/18 08:00:00 PM,10.944,,,,,
81,07/17/18 10:00:00 PM,10.553,,,,,
82,07/18/18 12:00:00 AM,9.768,,,,,
83,07/18/18 02:00:00 AM,8.680,,,,,
84,07/18/18 04:00:00 AM,7.782,,,,,
85,07/18/18 06:00:00 AM,7.179,,,,,
86,07/18/18 08:00:00 AM,7.381,,,,,
87,07/18/18 10:00:00 AM,8.779,,,,,
88,07/18/18 12:00:00 PM,9.373,,,,,
89,07/18/18 02:00:00 PM,10.748,,,,,
90,07/18/18 04:00:00 PM,11.431,,,,,
91,07/18/18 06:00:00 PM,11.819,,,,,
92,07/18/18 08:00:00 PM,11.722,,,,,
93,07/18/18 10:00:00 PM,10.944,,,,,
94,07/19/18 12:00:00 AM,10.161,,,,,
95,07/19/18 02:00:00 AM,9.077,,,,,
